%batchNum lastTS numPackets totalBytes avgInterAT stdInterAT avgLength stdLength ipSrc ipDst ipSrcDst ipv4 ipv6 icmp4 icmp6 ipMaskSrc[30] [29] [28] [27] [26] [25] [24] [23] [22] [21] [20] [19] [18] [17] [16] ipMaskDst[30] [29] [28] [27] [26] [25] [24] [23] [22] [21] [20] [19] [18] [17] [16] numTCP numUDP  othersL4 srcPortTCP dstPortTCP srcPortUDP dstPortUDP ipSrcPort ipDstPort tcpSyn tcpFin tcpRes flows flowsTCP flowsUDP flowsOther avgPacketsFlowTCP stdPacketsFlowTCP avgPacketsFlowUDP stdPacketsFlowUDP avgPacketsFlowOther stdPacketsFlowOther avgInterAtFlowTCP stdInterAtFlowTCP avgInterAtFlowUDP stdInterAtFlowUDP avgInterAtFlowOther stdInterAtFlowOther avgLengthFlowTCP stdLengthFlowTCP avgLengthFlowUDP stdLengthFlowUDP avgLengthFlowOther stdLengthFlowOther onePacketFlows httpPackets httpFlows sslPackets sslFlows smtpPackets smtpFlows auxFet
11 5500001 47958 18591015 10.434217390397095 11.653668248256562 390.7890654559213 607.8231526412126 1115 3224 4428 47866 92 82 92 989 878 724 564 407 268 167 102 57 32 18 11 7 4 3 3096 3036 2963 2872 2783 2722 2657 2599 2546 2477 2393 2307 2192 2042 1876 40956 6429 399 3235 40956 497 6427 4638 47867 873 452 300 5718 4314 1016 388 9.49374130737135 38.46140344471861 6.327755905511811 20.011782946377203 1.4768041237113403 4.761583813435518 5194395.7420027815 150452.0470544428 5205286.065944882 148821.62132299435 5238852.865979382 146158.7953093692 3235.9095966620307 22302.750883511024 4527.643700787402 25156.161732588334 243.06153846153848 1813.4369217678263 2908 32353 3056 312 168 75 17 0
12 6000014 50801 18549075 9.847493008783331 10.970333708269877 368.22097824360804 598.3871958391119 1111 3211 4360 50680 121 110 121 980 869 726 568 410 271 170 103 57 32 18 11 7 4 3 3090 3033 2949 2856 2769 2700 2638 2577 2525 2455 2371 2291 2180 2019 1852 43900 6250 420 3214 43900 421 6250 4490 50681 836 406 202 5669 4286 1001 382 10.242650489967335 74.1371756404698 6.243756243756244 17.55106720515764 1.7041884816753927 6.385725245498334 5690764.950303313 149720.59910391344 5691325.903096903 149434.90332523113 5737867.560209424 146242.1597331592 3325.3243117125526 23643.24175623097 4228.7032967032965 20840.655464759242 486.57575757575756 2908.665198136163 2822 34480 2955 265 147 86 24 0
13 6500021 52261 18741182 9.57358656736421 10.731691845008207 361.30419108574955 592.9328647122115 1068 3410 4577 52230 31 91 31 950 840 706 544 394 257 164 102 57 32 18 11 7 4 3 3269 3207 3129 3025 2944 2868 2797 2730 2675 2616 2526 2444 2317 2172 1980 45338 6339 462 3346 45338 531 6338 4808 52231 841 565 164 6147 4598 1099 450 9.86037407568508 54.497494864429115 5.767970882620564 18.13248684441479 1.2977777777777777 1.8226964152656422 6195369.616354937 147427.49725358366 6213380.861692447 151237.25740097056 6254600.731111111 138206.2627751724 3126.244671596346 25054.63103274164 3953.764331210191 21920.12620380455 171.1796875 826.09870494542 3255 36478 3325 287 120 78 15 0
14 7000014 50274 18495372 9.949715445536674 11.088051226863604 370.9394729453291 598.5297120885963 1034 3217 4335 50186 88 95 88 919 828 694 554 406 267 166 99 57 32 18 11 7 4 3 3079 3016 2948 2862 2775 2718 2653 2598 2548 2490 2413 2326 2200 2045 1854 43174 6491 426 3221 43173 425 6491 4534 50186 810 494 276 5729 4295 1027 407 10.052153667054714 42.58306953953196 6.320350535540409 19.20050003405994 1.4963144963144963 4.513697417136463 6696220.1026775325 150623.3796914524 6709508.628042843 152316.1764271592 6733481.041769042 150637.24699775095 3303.8395435491384 21774.860798485777 4170.775073028238 22962.576118142744 197.77692307692308 851.7256555415554 2799 34259 3073 202 99 81 19 0
15 7500006 52491 19573163 9.532025620496396 10.692173861054815 376.3583679433933 604.9121112528738 1067 3294 4420 52429 62 95 62 946 832 703 541 407 268 168 103 57 32 18 11 7 4 3 3172 3105 3034 2941 2865 2812 2748 2695 2637 2582 2504 2414 2291 2135 1937 45000 6824 510 3245 45000 535 6823 4645 52430 838 413 157 5783 4264 1096 423 10.553470919324578 62.17720205919485 6.226277372262774 20.27214478082175 1.5768321513002364 4.74129786423003 7189737.769699812 148961.47598344594 7205286.669708029 148873.2106758412 7245924.699763593 148253.9749991057 3569.7835365853657 25887.595998496636 3949.712591240876 23342.976079345066 185.632 822.7152751711858 2953 35806 3057 179 89 83 23 0
16 8000011 51795 18934839 9.657653307580878 10.641116288563481 369.0160583088106 598.5320317957702 1042 3244 4343 51675 120 95 120 936 832 698 552 404 261 165 99 57 32 18 11 7 4 3 3113 3050 2968 2887 2817 2756 2695 2641 2581 2521 2429 2345 2230 2077 1886 44130 6956 494 3206 44130 433 6954 4508 51676 818 516 193 5707 4256 1026 425 10.368890977443609 54.43753318067409 6.779727095516569 20.221049384407024 1.668235294117647 6.569268918049181 7692899.306860902 149355.305774201 7695617.78460039 147926.13574089904 7746858.009411764 144966.47672420074 3470.15625 25316.085535624174 3989.3382066276804 19430.99553598562 581.547619047619 3936.6210210651548 2862 35166 3010 155 78 126 25 0
17 8500007 49177 20152690 10.172498677625422 11.295536657935818 412.718349375384 617.1409542258207 1059 3365 4517 49177 0 85 0 940 842 709 545 391 265 166 103 56 31 17 10 6 3 2 3236 3168 3083 2995 2903 2842 2780 2718 2664 2596 2515 2418 2298 2145 1947 41855 6762 475 3216 41855 494 6761 4629 49177 868 536 169 5883 4389 1058 436 9.536340852130326 35.37832504357775 6.391304347826087 21.592024012240714 1.2844036697247707 1.7006474751877254 8190726.4951013895 147128.5492654936 8220743.922495274 146881.8740549273 8229105.658256881 143995.27223802757 3655.9150148097515 24093.86589163329 3842.1748582230625 21468.196702668374 310.33088235294116 1456.143011722487 2880 32276 3041 197 120 164 25 0
18 9000015 48732 18447611 10.264523545592644 11.294518190272127 382.4313107651485 606.4960498706282 1076 3483 4548 48639 93 100 93 966 863 723 565 411 265 167 101 57 32 18 11 7 4 3 3332 3265 3179 3077 2982 2921 2854 2791 2745 2671 2589 2482 2368 2206 2018 40783 7218 538 3175 40781 495 7217 4614 48638 792 456 155 5905 4271 1151 483 9.54881760711777 47.51926743264798 6.271068635968723 20.633599752561693 1.5134575569358177 4.537399224051869 8699313.624209788 148604.3071454984 8703372.311902693 154460.60731651154 8722644.527950311 138477.8409480803 3269.6962529274006 23029.952833527903 3863.6993918331887 23460.431552637063 293.9029850746269 1302.6820839868408 3075 32177 2933 153 98 100 23 0
19 9500021 49616 17565413 10.08242932612816 11.166877681613048 356.6219952899139 587.7144537733531 1046 3290 4371 49554 62 81 62 933 839 705 553 395 260 165 101 56 31 18 11 7 4 3 3145 3068 2986 2903 2819 2755 2689 2630 2574 2519 2433 2342 2219 2082 1884 42098 6963 412 3280 42098 501 6963 4611 49555 947 561 174 5761 4312 1067 382 9.762987012987013 38.876177060728885 6.525773195876289 22.344621262038768 1.4528795811518325 3.515485562970711 9186653.793599257 146294.64670152374 9199283.223992502 141420.48784723968 9258192.22513089 151677.5247026708 3124.385899814471 23103.289037648792 3797.9653233364575 21014.281976164642 336.0 1988.8006023896849 2823 33466 3042 137 80 140 32 0
20 10000001 47546 17908883 10.519629707553124 11.601805615546295 380.394384146471 604.9755270686486 1026 3371 4412 47516 30 100 30 915 821 696 551 401 268 170 102 57 32 18 11 7 4 3 3246 3170 3088 3001 2905 2827 2761 2697 2636 2577 2496 2404 2298 2151 1959 40748 6139 529 3141 40748 485 6139 4562 47517 847 491 107 5764 4213 1062 489 9.671967718965108 46.857435628475386 5.78060263653484 18.02809587989297 1.3476482617586911 2.8073814477279417 9700200.713980537 153305.98854816973 9706083.215630885 151458.364190132 9741783.928425359 139325.5592305589 3430.2214573937813 24232.30433358438 3231.613935969868 17665.076056233233 197.33587786259542 794.2911141677223 2941 31669 2954 170 83 84 24 0
21 10500007 46130 17029292 10.845099442600906 12.075394294787445 372.54353342667133 598.3602689177491 1041 3361 4477 46038 92 128 92 925 835 703 553 392 256 162 100 57 32 18 11 7 4 3 3232 3167 3087 2995 2906 2840 2778 2722 2658 2587 2512 2416 2309 2155 1960 39198 6299 413 3220 39198 562 6299 4610 46039 865 459 129 5762 4209 1122 431 9.312900926585888 36.07574987650038 5.614081996434938 17.406946387324638 1.468677494199536 4.478357338886255 1.0189445661677359E7 148247.18401404488 1.0214929668449197E7 147258.39664582376 1.0222273839907192E7 142890.69352201303 3115.416013304823 22232.71825071404 3480.408199643494 20470.178117217834 79.37333333333333 148.93327364964486 2820 30275 2960 181 98 137 33 0
22 11000021 49310 17865690 10.144961350402728 11.20313507682176 365.4198641904606 595.8175913343781 1058 3373 4525 49217 93 118 93 939 836 708 550 398 265 168 102 57 32 18 11 7 4 3 3215 3148 3067 2977 2881 2808 2747 2686 2616 2539 2466 2383 2263 2111 1924 42254 6447 398 3379 42253 485 6446 4758 49217 899 648 134 5990 4487 1072 431 9.416982393581458 46.06570824664226 6.013992537313433 18.350240959823445 1.4129930394431554 4.581562971032986 1.069034368798752E7 150010.45589771424 1.0700775402052239E7 156460.35365321522 1.0738570006960558E7 148006.16025508003 3077.975925100312 21856.93422806542 3774.534514925373 21478.44117536685 73.66257668711657 135.44348877043424 2909 33317 3222 219 116 138 35 0
23 11500002 51333 19032332 9.745931195789884 10.94994058036735 373.9909610736672 600.4602824539363 1094 3421 4650 51276 57 112 31 968 855 713 551 402 263 164 100 58 33 19 12 8 5 4 3257 3182 3101 2996 2903 2826 2758 2697 2638 2571 2503 2408 2288 2132 1927 43767 6690 733 3313 43741 489 6688 4710 51277 837 588 122 6018 4478 1063 477 9.77378293881197 43.177689411144 6.293508936970837 18.07614291311174 1.8364779874213837 11.562971334378744 1.1197138157436356E7 150646.8793938974 1.1201644453433678E7 148178.81774384392 1.1239149339622641E7 146335.6610524454 3275.9495197677015 25247.39705318421 3780.9783631232362 19842.731224880336 2269.0718954248364 26612.290335027854 3145 34358 3066 255 129 123 26 0
24 12000010 51028 18213167 9.802721088435375 11.067272579059171 359.6531140160341 594.8228324852139 1072 3208 4329 50968 60 133 60 954 842 707 554 394 259 164 100 57 32 18 11 7 4 3 3064 2993 2909 2814 2719 2646 2582 2514 2451 2377 2303 2228 2126 1984 1806 43730 6655 450 3167 43730 447 6654 4452 50969 712 484 144 5640 4201 1034 405 10.409426327064985 50.18237389607306 6.4361702127659575 19.22972694690726 1.5876543209876544 4.367387557118565 1.1681905649607236E7 147053.5327921267 1.170011784622824E7 144807.57338410395 1.174585274074074E7 145700.0750531171 3296.009759581052 25968.238716651336 4146.117021276596 22219.39872253318 619.6201550387597 5539.267387123185 2779 34745 2942 232 114 95 21 0
25 12500011 48392 16984557 10.337481910274963 11.675855188236952 354.4380960330544 590.8032476128333 1087 3202 4341 48271 121 131 95 958 858 718 558 410 273 168 102 57 32 18 11 7 4 3 3069 3013 2940 2847 2763 2707 2650 2596 2541 2471 2389 2308 2198 2043 1876 41249 6483 434 3065 41223 551 6480 4459 48272 715 475 157 5637 4102 1084 451 10.055826426133594 43.71029855654714 5.980627306273063 19.352860520659558 1.4634146341463414 4.517519481047182 1.219065020355924E7 150408.9870137679 1.2202526136531366E7 144600.25463658085 1.2246053580931263E7 143541.95562663808 3184.6398439405025 22459.07554152566 3610.8238007380073 20235.300174365562 72.70068027210884 110.81163155136211 2819 32574 2863 199 105 97 26 0
26 13000022 46058 17451076 10.863843747284262 11.820074122235827 382.3811871425754 602.030617996964 1067 3384 4508 45966 92 165 92 947 842 713 552 401 265 167 101 57 32 18 11 7 4 3 3220 3140 3062 2958 2867 2808 2745 2679 2629 2553 2470 2380 2258 2097 1902 38462 6908 431 3212 38461 504 6908 4541 45966 745 430 106 5855 4278 1136 441 8.990649836372137 44.74445648526483 6.080985915492958 18.636605468278866 1.560090702947846 4.598629392574425 1.2692963410705937E7 149418.29831591618 1.2710393381161971E7 152528.42840379293 1.2731045804988662E7 139978.11728212403 3139.583119008651 20672.110659543487 3523.0281690140846 18752.89646041191 132.53416149068323 746.0369414529165 2982 29631 2993 168 86 61 19 0
27 13500006 48825 17431958 10.24495441040877 11.4084759917555 359.15375898798857 589.0305703568923 1052 3219 4315 48825 0 114 0 928 831 701 549 395 260 165 101 57 31 17 10 6 3 2 3070 2994 2904 2802 2716 2652 2602 2549 2496 2439 2370 2281 2162 2010 1836 41876 6446 389 3120 41876 484 6446 4409 48825 777 461 164 5571 4193 994 384 9.987121392797519 48.49083007127914 6.484909456740443 20.81928567303916 1.3098958333333333 1.583607432414991 1.318861388814691E7 146019.3223471796 1.3192662728370221E7 142753.57965378597 1.3244306208333334E7 146286.72563769028 3256.3710946816122 19968.72187482451 3782.8661971830984 20432.14664697818 136.18796992481202 503.6435665282176 2722 33146 2937 159 77 96 24 0
28 14000007 50671 18551732 9.871673379136066 10.839882845139226 368.873205551358 596.0916205966531 1092 3187 4253 50580 91 120 91 971 858 713 559 405 264 167 100 57 32 18 11 7 4 3 3054 2988 2913 2821 2732 2666 2612 2547 2489 2418 2338 2249 2131 1980 1811 43265 6790 405 3107 43265 444 6788 4363 50581 765 413 142 5529 4144 995 390 10.440395752895753 49.790153272854695 6.824120603015075 21.10373993385959 1.5794871794871794 4.85507928584023 1.3694836027268339E7 148775.31268788886 1.3703284532663317E7 151869.2839256194 1.374887785128205E7 142978.70326347603 3495.770028957529 24371.078453120343 4046.3236180904523 21084.284122678415 297.3383458646617 1575.5938181204087 2727 34687 2936 172 72 63 18 0
29 14500002 46603 18019073 10.735196874060716 11.929588608774297 389.9811712764576 604.8279229203937 1054 3206 4266 46543 60 132 60 934 823 685 533 392 260 165 101 58 33 19 12 8 5 4 3082 3014 2944 2851 2754 2687 2622 2556 2508 2444 2369 2277 2164 2019 1840 39063 6907 441 3101 39063 498 6906 4434 46544 745 468 127 5528 4099 992 437 9.52988533788729 49.62347125838379 6.962701612903226 21.159341717914664 1.448512585812357 3.267620776307654 1.419161979141254E7 147379.4563088465 1.4206437210685484E7 146781.9177796213 1.4225379517162472E7 143541.1381118217 3400.1639424249815 27013.311691449457 4102.279233870968 22149.376760737825 89.06993006993007 211.41383868803666 2773 30096 2906 168 80 94 23 0
30 15000015 46516 18272114 10.755145935947347 11.795166571301786 396.91102808610464 608.2121913126696 1057 3313 4393 46485 31 117 31 940 837 698 544 395 258 163 100 57 32 18 11 7 4 3 3187 3122 3041 2947 2854 2792 2726 2671 2618 2543 2470 2378 2256 2095 1913 38879 6943 546 3122 38878 496 6942 4566 46485 754 442 141 5765 4146 1093 526 9.37747226242161 47.03226817706543 6.35224153705398 20.53822892095409 1.3193916349809887 2.177922406240535 1.4694834870477568E7 151556.00633327677 1.4710286545288198E7 151485.96124638742 1.4744341249049429E7 149726.01739548196 3412.0866103739445 26664.26687658715 3765.8563586459286 23132.580978629372 97.9051094890511 260.60183013289287 2952 29949 2935 218 105 96 14 0
31 15500021 48793 18204665 10.251665812403896 11.311856314747576 376.4260901929161 599.7196160966081 1062 3228 4319 48729 64 90 64 946 837 709 557 395 263 165 102 57 32 18 11 7 4 3 3104 3039 2958 2876 2793 2729 2667 2605 2540 2479 2395 2302 2180 2034 1850 41131 7026 482 2960 41131 520 7024 4321 48730 674 382 148 5488 3965 1078 445 10.373518284993695 55.32432633561191 6.517625231910946 20.974783871152486 1.4292134831460674 3.498956505761894 1.5193791539722573E7 149938.5931916935 1.5199165871985158E7 147735.43082017725 1.5236856071910113E7 152437.63114388636 3593.192686002522 27450.772832502174 3660.67254174397 20344.20698370714 92.8203125 293.35135183768966 2816 32255 2756 222 102 144 14 0
32 16000009 50108 19309450 9.982152126172888 11.175144252834993 390.0468822590745 607.3184348408948 1058 3286 4395 50016 92 75 92 943 843 710 564 409 266 166 101 57 32 18 11 7 4 3 3161 3097 3013 2913 2826 2760 2700 2644 2579 2502 2411 2329 2202 2053 1874 42713 6624 604 3093 42713 425 6623 4496 50017 830 419 146 5690 4153 984 553 10.28485432217674 51.14032667357806 6.7317073170731705 19.650710076332228 1.3942133815551536 4.4102461663426 1.5692907177943654E7 149421.49714050227 1.5698251165650407E7 148484.06540868845 1.5757124840867992E7 148054.55448572207 3729.319528052011 26390.77701091019 3871.020325203252 20879.504212688647 104.824 228.01827996895338 2877 32969 2927 248 96 153 16 0
33 16500014 48932 16972230 10.22434875066454 11.34384953800151 350.437284496108 585.9204395697295 1099 3310 4431 48823 109 76 109 980 864 733 563 406 260 164 103 57 32 18 11 7 4 3 3178 3119 3041 2948 2860 2803 2741 2688 2632 2569 2499 2415 2286 2133 1927 41914 6298 535 3098 41914 552 6297 4539 48824 798 437 131 5691 4152 1085 454 10.094894026974952 51.437502999622986 5.804608294930875 17.816990803452825 1.5859030837004404 5.600306788324013 1.6196455798169557E7 151112.7394140703 1.6204461105069125E7 143925.98694995596 1.623684417400881E7 139279.9384186189 3188.4592967244703 25038.965394100942 3417.098617511521 20412.152648092564 206.93023255813952 1140.2658196819211 2901 32977 2890 259 130 186 19 0
34 17000010 50115 17332530 9.982930043124101 11.277765254655515 348.7373345137017 586.6645051817737 1059 3222 4262 50055 60 112 60 944 843 702 550 398 259 165 100 57 32 18 11 7 4 3 3063 2979 2901 2808 2720 2664 2609 2543 2493 2432 2366 2286 2182 2036 1862 43581 5891 471 3008 43580 502 5891 4344 50055 734 451 146 5504 4034 1049 421 10.803420922161626 53.24715061006762 5.61582459485224 17.227380826550313 1.5273159144893111 3.8496074390357435 1.669737416360932E7 151279.34782164695 1.670999241372736E7 156035.34503308812 1.675488209976247E7 149104.34819204416 3323.2573766426976 24844.63548553041 3717.4680648236417 20767.62949860721 233.75572519083968 1039.224949750152 2741 33942 2754 225 112 194 17 1
35 17500004 49524 20609749 10.099804068111581 11.09760908048259 419.6734473630625 625.451748935428 1085 3309 4425 49461 63 121 63 963 851 711 562 401 262 164 101 58 33 19 12 8 5 4 3162 3099 3014 2914 2823 2762 2705 2648 2585 2516 2447 2364 2243 2089 1918 42392 6511 437 3147 42391 511 6508 4497 49461 850 493 196 5678 4195 1058 425 10.105363528009535 53.81025242268066 6.15406427221172 19.577001282271226 1.4611764705882353 3.3016929703696305 1.7195832507032182E7 148804.0278343327 1.718905365311909E7 143296.3978271547 1.7253726574117646E7 146242.33710399203 3958.563900810682 44280.50748185908 3778.642722117202 20635.669669755855 80.4920634920635 203.6008193765282 2776 33003 2947 222 109 205 18 0
36 18000003 47323 19428444 10.568843796237582 11.818599137093441 414.1464839170379 620.9138912316508 1029 3181 4227 47231 92 132 92 906 815 688 542 397 262 164 102 57 32 18 11 7 4 3 3069 3008 2932 2841 2759 2690 2627 2574 2512 2442 2373 2286 2170 2026 1850 40284 6435 380 3159 40284 390 6434 4348 47232 748 493 108 5496 4141 958 397 9.728085003622313 47.06329391774261 6.717118997912317 20.04871415969619 1.521410579345088 4.7331831435119 1.7691790779521856E7 147219.15783553742 1.770071888308977E7 151272.3091433166 1.7768756944584385E7 139679.46796781116 3684.367302583917 35759.10822126308 4344.6503131524005 22582.559884877333 75.890625 91.37281974143076 2611 31582 2961 192 92 209 23 1
37 18500001 50720 20408255 9.86388653265737 10.916969456831756 405.1818777422621 617.5445044155025 1063 3176 4241 50720 0 125 0 945 846 703 561 409 266 166 102 56 31 17 10 6 3 2 3048 2984 2903 2809 2725 2670 2611 2561 2511 2454 2377 2300 2192 2041 1838 44040 6115 440 3029 44040 481 6113 4358 50720 721 455 167 5453 4001 998 454 11.007248187953012 51.47202305826508 6.127254509018036 17.701771250663636 1.2444933920704846 1.0557165552050043 1.8192356199700076E7 149503.9709426696 1.8198496244488977E7 143778.73785233972 1.8237702359030835E7 144558.97084691556 4116.046988252937 33966.908184924476 3933.6743486973946 19933.092995009465 97.28187919463087 207.36515793361286 2655 33488 2763 295 93 315 24 0
