%batchNum lastTS numPackets totalBytes avgInterAT stdInterAT avgLength stdLength ipSrc ipDst ipSrcDst ipv4 ipv6 icmp4 icmp6 ipMaskSrc[30] [29] [28] [27] [26] [25] [24] [23] [22] [21] [20] [19] [18] [17] [16] ipMaskDst[30] [29] [28] [27] [26] [25] [24] [23] [22] [21] [20] [19] [18] [17] [16] numTCP numUDP  othersL4 srcPortTCP dstPortTCP srcPortUDP dstPortUDP ipSrcPort ipDstPort tcpSyn tcpFin tcpRes flows flowsTCP flowsUDP flowsOther avgPacketsFlowTCP stdPacketsFlowTCP avgPacketsFlowUDP stdPacketsFlowUDP avgPacketsFlowOther stdPacketsFlowOther avgInterAtFlowTCP stdInterAtFlowTCP avgInterAtFlowUDP stdInterAtFlowUDP avgInterAtFlowOther stdInterAtFlowOther avgLengthFlowTCP stdLengthFlowTCP avgLengthFlowUDP stdLengthFlowUDP avgLengthFlowOther stdLengthFlowOther onePacketFlows httpPackets httpFlows sslPackets sslFlows smtpPackets smtpFlows auxFet
11 5500001 45772 36576418 10.930181214068682 13.051795972252105 807.0800970873786 675.6214609655402 3252 1220 4400 45740 32 92 32 3129 3068 2988 2893 2820 2763 2701 2640 2578 2521 2432 2344 2234 2074 1883 1086 960 808 644 479 320 206 125 68 37 21 13 9 6 5 38004 6956 688 1383 38004 794 6956 3904 45741 862 497 470 5727 4254 964 509 8.933709449929479 33.26733122375904 7.215767634854772 28.93240440917874 1.5952848722986248 4.816678619890313 5191793.251998119 149676.9378556776 5208739.798755187 153214.4915931699 5227916.257367387 143886.74425302274 7392.478138222849 42651.629329909585 5260.489626556016 37701.76300231019 385.13907284768214 2224.809002889405 3075 27367 2759 437 104 76 25 0
12 6000002 46190 37762413 10.83202998072049 13.397719372636887 823.0579542730106 674.5992957815839 3225 1224 4393 46159 31 116 31 3089 3027 2947 2852 2767 2693 2627 2573 2509 2450 2377 2282 2168 1993 1800 1056 943 796 621 461 307 188 114 64 35 20 12 8 5 4 38305 7199 539 1349 38305 804 7199 3854 46160 874 533 399 5656 4258 982 416 8.996007515265383 42.66819011978008 7.330957230142566 25.019442541584528 1.6490384615384615 5.728009789957254 5691291.971348051 149967.25961412545 5710200.550916497 154006.16170532504 5756926.586538462 141819.79682312312 7697.78722404885 57493.332637012725 5040.430753564155 30443.42493324277 200.2290502793296 1289.6755189326027 3037 27535 2811 519 101 83 30 0
13 6500016 47106 38391860 10.623879328659443 12.971018175659076 821.6461926978556 674.1859915392603 3277 1205 4443 47044 62 124 62 3148 3090 3011 2927 2847 2788 2715 2656 2592 2529 2447 2353 2235 2079 1873 1068 948 804 629 463 308 200 120 66 36 20 12 8 5 4 39779 6587 554 1373 39779 834 6587 3900 47045 848 520 430 5629 4169 1013 447 9.541616694650996 37.12474029604049 6.502467917077986 20.994428819594187 1.6554809843400446 5.813084061728751 6196839.33389302 152665.5494305317 6213833.616979269 155132.08007579108 6228321.883668904 145822.75724467178 8198.515231470377 47254.99479659725 4125.309970384995 24795.90402180646 184.10382513661202 888.9581579339812 2993 28436 2675 396 100 101 28 0
14 7000001 46538 38638624 10.750069872938749 13.064389078379106 837.5572583616934 673.9915440703498 3224 1209 4371 46476 62 120 62 3097 3039 2962 2873 2791 2722 2663 2613 2543 2477 2400 2302 2183 2034 1835 1064 938 789 635 468 319 199 122 67 36 20 12 8 5 4 39244 6511 601 1365 39242 831 6511 3856 46475 830 501 410 5540 4096 998 446 9.5810546875 35.5506419707331 6.524048096192384 22.066123983502646 1.7556053811659194 7.299487051208621 6694050.1884765625 151933.22809299905 6713072.528056112 153553.66234073188 6750000.621076233 148497.88766487723 8311.028815628815 45751.744136191584 4576.1412825651305 27143.306102007813 223.12209302325581 1114.6522087681108 2984 28115 2631 412 113 113 24 0
15 7500006 46650 38413181 10.724905628002745 13.210621707906213 830.707776480256 673.4484652316513 3204 1146 4380 46618 32 140 32 3079 3017 2938 2849 2768 2703 2632 2575 2509 2446 2385 2284 2166 2020 1841 1020 910 773 613 452 305 195 120 67 36 20 12 8 5 4 39081 6716 681 1284 39081 790 6715 3804 46619 839 588 391 5677 4154 998 525 9.408040442946557 31.925244439893373 6.729458917835672 21.721986312921697 1.6247619047619049 7.902139553551907 7194273.616754935 148476.46961159556 7200851.721442886 149816.76673235634 7238024.154285714 151024.50739479967 8189.429706307174 41661.44161269162 4365.097194388778 25044.468206982176 197.58247422680412 1254.2706921044455 3004 28867 2756 403 104 114 18 0
16 8000015 47767 38557562 10.473817602949186 12.772076878987741 815.3011227877275 674.3340035308414 3297 1170 4484 47645 122 124 122 3165 3097 3025 2913 2820 2736 2665 2616 2552 2490 2421 2332 2206 2043 1870 1025 914 761 608 450 298 189 113 64 35 20 12 8 5 4 41072 5822 627 1338 41072 799 5822 3899 47646 938 568 408 5736 4270 995 471 9.618735362997658 34.89895417260982 5.851256281407035 18.45660399845483 1.8535031847133758 8.420352454409233 7692658.633489462 150298.3352746525 7701151.549748744 150932.42976827006 7755505.796178344 146412.9946654551 8242.97587822014 44103.25625636411 3346.2020100502514 20167.9938087393 182.69411764705882 924.2749654538447 3063 30272 2864 422 118 119 16 0
17 8500016 47966 38322426 10.430112012682255 12.844514808599097 807.8705440900563 673.1204894124522 3264 1135 4419 47903 63 104 63 3143 3073 2991 2890 2807 2732 2658 2605 2539 2478 2403 2314 2199 2038 1843 1004 908 764 608 447 302 194 115 66 36 20 12 8 5 4 40797 6279 723 1296 40797 781 6278 3855 47904 922 538 433 5821 4295 945 581 9.49871944121071 33.0727353075274 6.644444444444445 22.332598898134844 1.53184165232358 4.931894162938152 8190456.972759022 149252.94829243698 8202159.02010582 149486.0634655111 8252926.459552496 148731.5719245688 7982.699417927823 41531.80569712561 4238.8994708994705 26593.72300346804 169.36021505376345 861.7101681995488 3020 29752 2869 440 117 89 15 0
18 9000004 48347 38874387 10.347432899447469 12.76049716330225 811.786794186435 675.665400490247 3233 1246 4380 48255 92 122 92 3109 3042 2971 2883 2792 2726 2657 2596 2542 2471 2395 2297 2170 2010 1817 1067 949 797 621 449 302 192 112 65 36 20 12 8 5 4 41292 6340 501 1432 41289 739 6340 3927 48253 979 512 496 5618 4279 890 449 9.649918205188127 35.85677215494095 7.123595505617978 23.337846005571624 1.5924276169265033 4.798152948262701 8689922.49146997 149575.0336702117 8704313.55730337 151300.61621725216 8730212.258351892 144777.18032068457 8070.39925198691 44219.43672202142 4852.7685393258425 29360.697212315285 166.92391304347825 727.7193117810812 2805 29855 2788 484 124 100 13 0
19 9500009 48985 40016551 10.215378643950073 12.62598661439836 824.1577798372979 675.215239618141 3261 1307 4478 48922 63 134 63 3137 3079 3002 2898 2797 2733 2664 2611 2557 2498 2416 2322 2192 2034 1856 1108 977 818 645 466 318 205 119 66 36 20 12 8 5 4 41803 6475 510 1440 41803 823 6475 3975 48923 876 538 542 5781 4330 977 474 9.654272517321017 40.05051371656472 6.627430910951894 21.755950726557014 1.4915611814345993 3.5163871946862715 9191204.662817553 151633.98622910347 9203353.727737973 153719.53926955952 9248383.810126582 142909.9592155475 8218.64688221709 51562.63233826449 4507.411463664278 26749.088225136788 147.21666666666667 476.93986925910156 3020 30431 2797 635 133 87 18 0
20 10000002 47762 39330138 10.475258725436795 12.793325899904959 832.8182357176132 674.998484072513 3356 1225 4525 47607 155 95 155 3247 3196 3118 3022 2938 2875 2800 2741 2661 2595 2519 2424 2300 2136 1941 1077 958 803 641 475 314 203 122 68 37 21 13 9 6 5 40550 6417 545 1455 40550 803 6417 3984 47608 845 652 442 5846 4382 981 483 9.253765403925149 34.75495820795233 6.541284403669724 21.72598326023136 1.6459627329192548 7.6328808169142395 9695396.73117298 149768.81497326435 9701111.48216106 146588.42598939355 9747276.488612836 140370.2423227495 7971.593792788681 45269.74611952141 4461.542303771662 27282.04068854635 128.60344827586206 573.7471258035339 3126 29913 2897 521 119 77 21 0
21 10500017 46773 38654552 10.695191855242332 13.0863303720325 832.5772594124236 674.6019140340236 3266 1197 4399 46741 32 84 32 3144 3078 3014 2932 2843 2781 2711 2667 2608 2547 2477 2388 2262 2099 1905 1034 925 779 620 457 307 196 116 64 36 20 12 8 5 4 39613 6502 542 1415 39613 859 6501 3904 46742 835 559 390 5629 4204 1041 384 9.422692673644148 37.26218917549441 6.245917387127761 20.466837824352304 1.7135416666666667 5.5971532943095275 1.019472043244529E7 151926.4896609206 1.021546939673391E7 151133.0843510261 1.0238339291666666E7 146639.55044623165 8170.982635585157 49263.14070716531 4085.2574447646493 25273.39138495311 361.5 2232.2139108208185 2962 28833 2729 458 93 77 15 0
22 11000012 44034 34937156 11.362791437531246 13.582130769325513 800.1632274465795 677.0532247491408 3226 1248 4354 44002 32 92 31 3100 3041 2971 2890 2803 2730 2667 2617 2559 2495 2413 2319 2207 2057 1871 1083 959 793 633 463 314 194 115 66 36 20 12 8 5 4 37153 6241 517 1400 37150 813 6240 3880 44001 852 525 470 5567 4127 1005 435 9.002423067603587 28.381927379814606 6.209950248756219 20.680223446351945 1.471264367816092 4.452301484148072 1.068848687521202E7 146420.2391672966 1.0704681380099503E7 151059.23183891867 1.0747569365517242E7 146814.90078091645 7476.660445952496 35056.22873583738 4043.187064676617 25149.575641237534 160.90506329113924 811.8752515322984 2995 26553 2707 380 90 45 17 0
23 11500002 48904 41100756 10.231482239319037 12.829675320633392 848.4975227085054 670.4412374316523 3279 1293 4541 48842 62 97 62 3144 3083 3010 2914 2819 2752 2683 2617 2547 2488 2410 2311 2206 2039 1847 1084 964 814 644 469 317 205 123 71 39 23 15 11 8 7 41219 6945 581 1519 41219 788 6945 4029 48843 1004 522 465 5943 4420 999 524 9.325565610859728 36.380701338267976 6.951951951951952 23.248946503304477 1.4122137404580153 3.667736369524925 1.1191220500678733E7 148606.8982776341 1.1208891036036037E7 148320.5314220871 1.1239906152671756E7 142931.02040005574 8230.147511312218 48070.49997466485 4701.830830830831 28517.735907173123 156.0406976744186 673.7319829752191 3227 30542 2811 361 91 55 18 0
24 12000002 46903 37954214 10.672279488656978 13.092037866285079 817.6190948062299 674.4228869444613 3236 1277 4466 46841 62 158 62 3096 3030 2954 2865 2772 2695 2627 2572 2511 2452 2382 2282 2156 1993 1788 1074 954 805 644 476 321 201 119 67 38 22 14 10 8 7 38900 7196 587 1450 38900 778 7196 3953 46842 932 572 460 5770 4258 961 551 9.135744480976985 30.546909309927166 7.488033298647243 27.64975307219169 1.4646098003629764 3.72951148253583 1.1690129456552371E7 152074.5243121804 1.1711181891779397E7 152802.62169059893 1.1740388457350273E7 145118.657442885 7677.424377642085 38351.841504561184 5443.221644120707 35156.08934400383 153.3963133640553 1090.1520102857005 3037 28302 2697 387 91 97 28 0
25 12500009 47277 37747209 10.58118373997503 12.884733499962133 805.1103977818066 674.2864218034938 3289 1257 4500 47245 32 149 32 3165 3092 3013 2929 2839 2766 2699 2647 2575 2510 2421 2322 2210 2055 1866 1078 965 806 643 471 317 199 116 65 36 20 12 8 5 4 39842 6614 640 1420 39842 759 6614 3944 47246 924 582 463 5818 4375 931 512 9.106742857142857 33.87144098330796 7.104189044038668 21.785128797753156 1.603515625 6.49052795425765 1.2189217968457144E7 149933.53690615395 1.2205466274973147E7 154269.76298723443 1.22399856953125E7 141936.09619469685 7615.853485714286 42468.300401768574 4709.309344790548 24400.638119198033 212.98543689320388 1474.959161850325 3076 29097 2822 473 92 89 25 0
26 13000004 45120 36041715 11.087677672572456 13.336236388545073 808.6483139260954 674.2656999272651 3359 1290 4556 44996 124 131 124 3224 3161 3085 2988 2899 2826 2765 2711 2645 2585 2508 2400 2284 2120 1913 1094 969 812 652 477 312 190 116 65 36 20 12 8 5 4 37992 6340 533 1502 37990 792 6340 4071 44995 867 557 408 5763 4267 964 532 8.90367940004687 32.856973930659066 6.576763485477178 22.3306443334837 1.481203007518797 5.615666860285988 1.2691455578392314E7 152047.69982512348 1.2701163548755188E7 147018.4579452159 1.27647589981203E7 149896.55600338752 7497.159634317863 41818.318375151146 4193.122406639004 25722.400453803082 90.10994764397905 273.99741084877513 3104 27528 2694 394 105 102 24 0
27 13500006 43731 33023813 11.4407404017755 13.647167608248777 762.8963223064129 680.2421367118529 3354 1222 4522 43668 63 133 63 3214 3142 3062 2965 2871 2798 2730 2676 2620 2559 2475 2387 2283 2135 1942 1052 940 791 623 456 311 192 116 66 36 20 12 8 5 4 37755 5290 490 1486 37755 762 5290 4046 43669 1003 533 469 5920 4467 919 534 8.451981195433177 29.58401240561649 5.756256800870512 17.291207424275964 1.2846441947565543 2.940101147333933 1.3196386825610029E7 149172.414652699 1.3211016033732317E7 152392.28137108235 1.3233081496254683E7 146742.06289997578 6754.438997089769 36027.22152274557 3082.3786724700763 16427.18632317146 93.61057692307692 278.979131422461 3119 26313 2842 504 128 63 17 0
28 14000010 45877 34778928 10.90565091273909 12.885456254216477 765.2560508713254 682.5631005420787 3249 3352 6635 45816 61 103 61 3127 3066 2985 2904 2821 2758 2691 2643 2585 2517 2441 2323 2204 2045 1855 1603 1201 908 678 482 312 195 117 66 37 21 13 9 6 5 39536 5683 494 1505 39536 804 5683 4016 45817 3048 562 408 7909 6484 947 478 6.0974706971005554 24.534047650956825 6.001055966209082 20.285007285957306 1.3765690376569037 3.1523385753633524 1.3752272539481802E7 156480.17941115232 1.371886673812038E7 150453.4622940045 1.3741443930962343E7 154449.79756136573 4824.247840838988 31637.773109395053 3666.918690601901 23094.08491646352 151.50574712643677 711.7898437103436 5296 26722 2768 449 106 71 19 0
29 14500006 52086 39480613 9.6059168187494 11.661977093533205 764.0256216739235 685.0839936638833 3221 5772 9065 52024 62 66 62 3093 3028 2946 2860 2791 2730 2658 2608 2548 2476 2403 2318 2191 2038 1850 2214 1509 1053 742 505 332 209 125 68 37 21 13 9 6 5 45839 5608 511 1597 45839 819 5608 4081 52025 5613 565 424 10508 9078 984 446 5.049460233531615 24.42023718430014 5.699186991869919 18.97631707566296 1.4327354260089686 3.88050202475473 1.4224254209627671E7 149810.14982609876 1.421281543089431E7 151235.03230867677 1.427049512780269E7 149243.65573540074 3964.6169861202907 32606.450624582452 3524.4634146341464 21500.546312282997 156.04929577464787 606.863089880374 7720 29939 2951 443 112 37 16 0
30 15000015 52024 39992754 9.616581406977192 11.644817437174401 775.4227159919342 685.1505904458783 3232 5482 8820 51930 94 108 94 3104 3039 2966 2875 2789 2724 2654 2593 2529 2460 2372 2268 2141 1989 1821 2173 1488 1042 739 502 321 198 120 66 36 20 12 8 5 4 45384 5960 478 1521 45382 802 5960 4010 51929 5235 534 393 10091 8642 961 488 5.25156213839389 25.031019866674256 6.201873048907388 20.57890072493733 1.3934426229508197 4.5118241739953895 1.4719493171140939E7 148434.53696092658 1.4710019486992717E7 146987.82311469506 1.4754114104508197E7 137626.30089435942 4176.528989700266 32882.74641824488 4043.6447916666666 24640.423211581277 114.14583333333333 389.0592754217108 7439 29723 2756 472 122 275 17 0
31 15500005 47577 35329749 10.517857894072609 12.325134630942554 748.6149086748316 684.0612575222243 3208 4960 8204 47545 32 109 32 3090 3026 2947 2853 2775 2709 2644 2602 2541 2478 2411 2312 2188 2020 1840 2017 1394 1000 730 513 335 205 122 67 36 20 12 8 5 4 40359 6565 512 1475 40359 796 6565 3917 47546 4729 516 301 9514 8088 965 461 4.989985163204747 23.577122119507717 6.803108808290156 23.055598490641227 1.4164859002169197 2.6202117779653396 1.521503650012364E7 149473.52444400906 1.5215372606217617E7 154556.2821054052 1.5251951865509761E7 139026.65883948092 3810.8632542037585 31325.2004534143 4610.295336787564 26934.369203080954 342.6453488372093 2091.850271443808 6886 26288 2745 259 90 33 16 0
32 16000001 48149 37272835 10.390777606915755 12.390028280757548 780.0188134351785 678.7403520813984 3239 3619 6889 48118 31 130 31 3112 3039 2963 2868 2786 2717 2647 2595 2536 2464 2395 2289 2164 2011 1831 1689 1247 922 691 497 332 205 123 68 37 21 13 9 6 5 40703 6821 464 1435 40703 795 6821 3958 48119 3383 619 382 8212 6809 943 460 5.97782346893817 24.292361213667384 7.233297985153764 28.763802072223573 1.358695652173913 2.4750933227904235 1.5722032241151417E7 153738.81645159906 1.5710172016967127E7 149680.0362041346 1.5731529019565217E7 144244.96134930692 4735.197532677339 31076.73824149198 5302.195121951219 36467.911023164255 162.01554404145077 1002.569496770634 5498 28198 2916 308 93 39 16 0
33 16500016 49251 38343312 10.158828190073747 12.247022402489465 784.2524543892662 681.5416569126021 3232 3971 7174 49190 61 127 61 3124 3058 2982 2896 2807 2729 2657 2600 2545 2493 2417 2330 2203 2044 1864 1778 1294 958 703 490 320 197 116 67 36 20 12 8 5 4 41124 7480 459 1361 41124 825 7480 3856 49191 3666 631 369 8542 7143 988 411 5.757244855102898 23.797041287028094 7.57085020242915 28.46999272620138 1.5742092457420924 4.175586559317773 1.6215474516729666E7 149240.15644871726 1.6210386043522267E7 153075.76574443103 1.6233907795620438E7 145773.16326186323 4564.867842643147 31038.876338369482 5766.823886639676 36048.676088952205 210.74193548387098 1317.2347971233862 5829 28738 2855 256 100 59 23 0
34 17000011 50903 40499773 9.827224307698355 12.143208740840038 799.3844149692089 679.8266247046746 3325 3361 6666 50903 0 131 0 3202 3133 3046 2951 2867 2788 2723 2663 2606 2547 2464 2374 2248 2079 1883 1643 1223 909 684 488 323 202 118 67 36 20 12 8 5 4 43356 6999 417 1494 43354 829 6998 4043 50902 3085 527 475 7918 6544 1016 358 6.625305623471883 30.103029581348622 6.8887795275590555 32.89779268856085 1.5307262569832403 4.095576029908342 1.6721051902506113E7 154006.80362775284 1.6702558312007874E7 148062.0633197012 1.6731995229050279E7 141331.6233464507 5414.418615314076 39676.15775472787 4952.524606299213 41885.117958443385 226.66304347826087 1343.6456349764637 5230 31836 2842 257 94 70 25 0
35 17500014 49909 40123270 10.024397578284752 12.374478632352849 807.8668102927556 676.953241663368 3184 3894 7089 49877 32 121 32 3043 2961 2882 2781 2697 2631 2563 2512 2469 2405 2334 2247 2136 1979 1809 1736 1255 915 676 474 319 194 118 67 36 20 12 8 5 4 43198 6208 350 1384 43198 789 6208 3868 49878 3595 479 368 8313 6991 975 347 6.17908739808325 30.10788782310927 6.367179487179487 31.654642791483372 1.4495677233429394 2.8033532822960847 1.7204326038907167E7 145959.0885638132 1.7215469815384615E7 150734.10951609886 1.7254120175792508E7 146084.1629942153 5182.5604348448005 39855.434786224556 3960.3353846153846 39889.37819210548 167.05945945945945 849.0786262258127 5696 31106 2752 290 117 50 19 0
36 18000001 47106 35789659 10.626354711207446 12.797430007574137 765.8570786613027 682.3673707980023 3129 3603 6701 47014 92 113 92 2996 2924 2831 2750 2664 2600 2529 2481 2428 2376 2309 2229 2121 1976 1807 1692 1260 943 699 489 320 195 119 66 35 20 12 8 5 4 40679 5763 459 1326 40679 791 5762 3755 47015 3229 479 323 7834 6483 961 390 6.27471849452414 26.17742827401471 5.99687825182102 19.590128967560698 1.7025641025641025 6.11219881539977 1.77239224735462E7 156655.6143908133 1.7717144625390217E7 153631.90497914256 1.7757112284615386E7 145274.1976090342 5042.813512262841 33152.01721710873 3188.9438085327783 18390.26200359511 184.82022471910113 1088.6618990012826 5311 28285 2684 262 94 160 27 0
37 18500008 50558 39152064 9.896688899004493 12.205435194496527 779.7265449186466 679.8901043990165 3368 4086 7507 50495 63 124 63 3235 3147 3063 2963 2878 2791 2713 2659 2602 2541 2465 2362 2225 2070 1887 1850 1334 971 707 493 320 194 116 65 36 20 12 8 5 4 44026 5906 439 1411 44026 834 5906 4030 50496 3878 626 430 8871 7423 1043 405 5.931025191970901 26.859022935078595 5.662511984659636 17.635953210348 1.545679012345679 4.914830165484414 1.822027514495487E7 154867.23606428952 1.8211077105465006E7 150967.12463298778 1.822713542962963E7 138494.493473661 4840.090798868382 34829.1368747623 3064.2396931927133 17751.307803764983 160.52542372881356 1034.6656164448045 6173 30038 2979 352 121 140 27 0
