%batchNum lastTS numPackets totalBytes avgInterAT stdInterAT avgLength stdLength ipSrc ipDst ipSrcDst ipv4 ipv6 icmp4 icmp6 ipMaskSrc[30] [29] [28] [27] [26] [25] [24] [23] [22] [21] [20] [19] [18] [17] [16] ipMaskDst[30] [29] [28] [27] [26] [25] [24] [23] [22] [21] [20] [19] [18] [17] [16] numTCP numUDP  othersL4 srcPortTCP dstPortTCP srcPortUDP dstPortUDP ipSrcPort ipDstPort tcpSyn tcpFin tcpRes flows flowsTCP flowsUDP flowsOther avgPacketsFlowTCP stdPacketsFlowTCP avgPacketsFlowUDP stdPacketsFlowUDP avgPacketsFlowOther stdPacketsFlowOther avgInterAtFlowTCP stdInterAtFlowTCP avgInterAtFlowUDP stdInterAtFlowUDP avgInterAtFlowOther stdInterAtFlowOther avgLengthFlowTCP stdLengthFlowTCP avgLengthFlowUDP stdLengthFlowUDP avgLengthFlowOther stdLengthFlowOther onePacketFlows httpPackets httpFlows sslPackets sslFlows smtpPackets smtpFlows auxFet
11 5500007 47612 19219222 10.508973981757807 11.90088210655173 407.74987270875766 618.1321347809704 1058 3353 4425 47521 91 89 91 938 838 704 557 409 268 171 106 59 33 19 12 8 5 4 3232 3166 3093 2999 2912 2841 2775 2720 2674 2616 2545 2459 2348 2175 1994 40114 6851 467 3130 40113 518 6850 4516 47521 706 426 175 5729 4121 1134 474 9.73404513467605 37.68575927744323 6.041446208112875 20.566470718454617 1.3649789029535866 4.19337431976374 5188419.248968697 150258.35657747783 5198505.785714285 146708.71892554994 5259420.58649789 147930.02781980383 3671.631796116505 27285.105966051164 3596.295414462081 16905.30964747159 110.58461538461539 242.72112836307875 2930 30372 2873 180 93 244 23 0
12 6000004 47435 17971828 10.545301164163995 12.032828142045465 382.89498913460307 604.243810435149 1051 3164 4299 47316 119 84 119 937 845 713 564 409 267 169 102 57 32 18 11 7 4 3 3031 2961 2872 2774 2692 2616 2544 2485 2429 2373 2293 2205 2082 1949 1797 39569 7218 445 3207 39569 454 7218 4545 47317 793 466 131 5643 4227 962 454 9.36101253844334 38.136088539765666 7.503118503118503 23.88851445069623 1.4273127753303965 5.578238080980922 5696482.465578425 149257.4440860142 5686439.397089398 147088.6459424767 5722533.610132159 142349.7131648172 3241.4762242725337 22582.68962193568 4429.522869022869 20616.68400035462 75.83870967741936 127.60624921495686 2697 29943 2920 177 97 283 18 0
13 6500031 13421 5305272 37.27439433469996 3083.6901650202653 398.241330130611 607.993398608767 664 1616 2127 13421 0 27 0 597 548 491 412 320 226 152 97 55 30 17 10 6 3 2 1552 1525 1486 1436 1400 1362 1333 1301 1278 1256 1222 1186 1144 1080 998 11390 1878 126 1583 11390 227 1878 2198 13421 213 124 28 2640 2061 433 146 5.526443474041727 17.907113833927355 4.337182448036952 9.642692790368395 1.047945205479452 0.2340822943922611 6235470.539543911 215829.55976178526 6198550.810623556 210485.51930074632 6296751.7534246575 209049.16782979254 2042.2362930616205 14012.486073194857 2525.1547344110854 8399.757999373373 61.041666666666664 71.21987667311235 1428 8776 1410 43 31 98 13 0
14 7000003 44547 18171584 11.228457858923399 12.416057385092769 412.04546279080313 618.739054745755 1033 3244 4333 44457 90 113 90 922 820 692 546 398 265 169 103 58 33 19 12 8 5 4 3119 3058 2968 2877 2786 2716 2655 2597 2548 2492 2420 2336 2237 2078 1895 36975 6942 427 3210 36974 526 6942 4570 44457 817 435 104 5690 4168 1117 405 8.87116122840691 35.04585698952899 6.214861235452104 20.847336982595422 1.5555555555555556 4.72398659849031 6692197.620921305 150813.86222027094 6699510.080572964 144552.04798704162 6748291.607407408 147928.64254577126 3358.460043196544 29617.570999018968 3726.0438675022383 17891.884822567707 124.67479674796748 351.0961696247956 2851 27468 2957 124 72 283 23 0
15 7500003 45717 18474810 10.941312910284465 12.113278245249182 408.4381880886059 612.2004965545249 1033 3333 4426 45655 62 97 62 916 828 691 541 394 259 168 102 57 32 18 11 7 4 3 3195 3139 3056 2977 2888 2822 2758 2692 2638 2573 2494 2416 2297 2153 1939 38047 7003 508 3164 38047 581 7002 4650 45656 725 574 175 5809 4101 1194 514 9.27749329431846 36.65133904101113 5.865159128978225 20.250545415241053 1.2976653696498055 2.820160880693885 7198235.82809071 153326.3454410906 7197211.818257957 143244.72180600488 7264759.80544747 151404.80661367305 3516.8717386003414 32203.316780632056 3383.0636515912897 17025.93355596871 99.42857142857143 263.43278950515287 3003 28325 2901 105 74 295 18 0
16 8000024 47420 19423573 10.54945147679325 11.96255938351904 413.0121837125239 616.2141502175551 1033 3279 4382 47359 61 107 61 914 814 678 539 395 261 164 103 58 33 19 12 8 5 4 3147 3090 3003 2916 2826 2746 2687 2632 2577 2517 2452 2361 2240 2114 1931 39884 6969 399 3386 39884 501 6969 4701 47360 945 533 124 5807 4338 1050 419 9.19409866297833 39.04983162487188 6.637142857142857 21.292632305006126 1.3532219570405728 3.03873167864442 7692633.47648686 147190.36065232422 7692308.38952381 146961.2230921509 7739537.329355609 141672.27194810545 3506.514061779622 31107.662729238047 4000.381904761905 17186.288991823574 96.88188976377953 245.78642864067376 2825 30778 3086 121 67 374 18 0
17 8500001 42838 17038880 11.676965832924637 12.886976863498754 401.9087178035664 612.5909870207021 1045 3273 4301 42745 93 97 93 927 831 702 551 400 269 169 101 57 32 18 11 7 4 3 3140 3086 3011 2921 2828 2761 2705 2651 2593 2533 2453 2370 2257 2105 1918 35007 7206 435 3070 35007 473 7206 4391 42746 682 514 192 5586 4040 1096 450 8.66509900990099 35.06638329830669 6.574817518248175 21.98271965666782 1.3888888888888888 4.409081537009721 8195208.599009901 154280.9087012732 8184282.491788321 142138.64905114603 8245936.064444444 147531.66269209996 3131.419306930693 28196.849175383177 3994.0693430656934 18179.198539669123 78.89855072463769 155.32341201132746 2815 26159 2850 105 64 200 21 0
18 9000025 45511 17916289 10.992525829852715 12.156696569719884 397.9560659233264 605.5049581484213 1020 3188 4258 45390 121 145 121 916 812 699 553 405 263 165 101 57 32 18 11 7 4 3 3041 2973 2892 2807 2720 2660 2596 2528 2480 2419 2346 2261 2170 2024 1867 37797 7016 432 3133 37796 505 7016 4533 45390 794 417 125 5622 4094 1036 492 9.23229115779189 37.349688984251564 6.772200772200772 23.23229179911836 1.41869918699187 5.470356181087981 8694904.845872007 150843.55804999743 8695326.835907336 145069.31039082425 8774270.052845528 145419.30986013924 3329.413388712436 28857.72961410972 4130.066602316602 19878.50686246533 71.6 215.8362805461584 2829 28849 2883 138 75 161 22 0
19 9500009 43329 17870006 11.542140861977423 12.802125262171488 416.65761249708555 613.4057797015192 1067 3526 4639 43329 0 139 0 949 845 708 550 405 268 167 100 56 31 17 10 6 3 2 3372 3304 3238 3145 3052 2970 2897 2827 2766 2699 2616 2532 2410 2272 2070 35802 6855 533 3242 35802 589 6855 4810 43329 858 468 151 6105 4309 1252 544 8.308656300765838 31.073793543133583 5.475239616613418 18.14590757337152 1.2352941176470589 1.3018651778031667 9193842.129032258 148532.47695192732 9208728.865015974 154711.0089620642 9239624.40992647 144369.74205303396 3182.9303782780225 26083.834275966547 3301.6597444089457 17910.930933175172 159.40740740740742 604.1785178914271 3105 27280 3112 176 95 142 19 0
20 10000008 46618 18541902 10.728741551335693 11.806543275374574 400.315227012673 611.5642702146046 1044 4082 5186 46586 32 130 32 939 838 694 538 395 266 169 102 58 32 18 11 7 4 3 3637 3472 3353 3243 3144 3061 2987 2921 2863 2792 2711 2596 2480 2301 2110 37960 7822 674 3284 37960 477 7822 4526 46587 692 514 162 6571 4254 1942 375 8.923366243535495 33.17382026129529 4.027806385169928 17.00342244582739 2.2293333333333334 16.135344227295967 9687854.309826046 148230.1048057117 9636131.740988672 137894.77656932297 9730137.146666666 152596.53426500442 3220.48636577339 27556.04751047624 2256.2914521112257 15571.700387970113 3266.198581560284 36920.01695816904 3585 28769 3046 146 79 134 20 0
