%batchNum lastTS numPackets totalBytes avgInterAT stdInterAT avgLength stdLength ipSrc ipDst ipSrcDst ipv4 ipv6 icmp4 icmp6 ipMaskSrc[30] [29] [28] [27] [26] [25] [24] [23] [22] [21] [20] [19] [18] [17] [16] ipMaskDst[30] [29] [28] [27] [26] [25] [24] [23] [22] [21] [20] [19] [18] [17] [16] numTCP numUDP  othersL4 srcPortTCP dstPortTCP srcPortUDP dstPortUDP ipSrcPort ipDstPort tcpSyn tcpFin tcpRes flows flowsTCP flowsUDP flowsOther avgPacketsFlowTCP stdPacketsFlowTCP avgPacketsFlowUDP stdPacketsFlowUDP avgPacketsFlowOther stdPacketsFlowOther avgInterAtFlowTCP stdInterAtFlowTCP avgInterAtFlowUDP stdInterAtFlowUDP avgInterAtFlowOther stdInterAtFlowOther avgLengthFlowTCP stdLengthFlowTCP avgLengthFlowUDP stdLengthFlowUDP avgLengthFlowOther stdLengthFlowOther onePacketFlows httpPackets httpFlows sslPackets sslFlows smtpPackets smtpFlows auxFet
11 5500003 56867 22482656 8.800197110223333 9.89636999451325 399.0483298427461 614.523722463311 1157 3417 4646 56779 88 99 88 1032 907 745 590 421 272 169 101 57 32 18 11 7 4 3 3274 3200 3116 3027 2936 2874 2809 2757 2693 2628 2551 2445 2335 2166 1969 49194 6696 790 3223 49193 475 6696 4724 56779 796 515 133 5964 4327 1127 510 11.369077883059857 69.87308809568769 5.941437444543035 19.61513006375241 1.915686274509804 11.199789913996023 5190401.645712965 147126.55950187825 5215360.22715173 153388.16247823645 5240485.552941176 149263.47404887513 4244.460702727693 68527.5850555442 3349.9059449866904 17407.330433822935 2421.6783216783215 27771.20778376826 2980 37426 2906 369 182 618 41 0
12 6000001 53406 17859760 9.368030575539569 10.282849697514724 337.9627793441444 582.0837631095034 1364 3436 4910 53313 93 99 93 1161 1013 814 624 438 283 176 106 58 32 18 11 7 4 3 3273 3189 3098 2994 2907 2842 2777 2725 2663 2590 2512 2424 2309 2145 1942 45726 6715 773 3142 45726 511 6713 4954 53314 1005 539 112 6232 4550 1114 568 10.04967032967033 50.57036442662598 6.027827648114902 20.71040814146347 1.698943661971831 8.445454648824544 5702950.061318682 149956.27635689877 5706309.6355475765 149653.10626482184 5765475.207746479 146804.85175600334 3006.0279120879122 24548.274695249085 3495.92908438061 18832.899120352628 1860.8193548387096 20282.820584377918 3331 34773 2887 597 462 502 38 0
13 6500004 56193 19595754 8.903087386938251 9.827173489540785 351.9698074574323 592.7392496927314 1353 3400 4888 56104 89 117 89 1160 1010 828 615 426 273 169 102 57 32 18 11 7 4 3 3254 3177 3083 2974 2883 2808 2749 2697 2628 2558 2476 2378 2255 2094 1905 48280 6965 742 3301 48280 467 6964 5004 56105 925 513 127 6243 4679 1019 545 10.318444111989741 53.92043127369424 6.8351324828263005 23.308802938080724 1.7394495412844038 8.519378880749551 6195174.8781790985 145418.3887808642 6206337.289499509 157974.08696731567 6271158.7688073395 146657.94250417466 3271.7097670442404 27634.042896946976 3916.222767419038 20439.390480897866 1823.9815950920245 19650.310749193697 3208 36383 3044 630 415 709 41 0
14 7000008 54684 18280472 9.149640445737498 10.134765550496759 336.93162172622885 581.936558261624 1221 3239 4587 54655 29 135 29 1074 951 780 588 415 267 168 103 57 32 18 11 7 4 3 3119 3061 2987 2885 2798 2718 2649 2599 2540 2476 2398 2319 2219 2065 1878 47341 6511 668 3213 47341 473 6511 4791 54656 781 533 267 5981 4441 1046 494 10.659986489529386 52.99436396471156 6.224665391969407 21.203714635420468 1.6842105263157894 8.27671725885305 6685522.897320423 143422.65452316316 6704643.17877629 149903.17219012268 6723208.425101215 141506.63627506164 3183.9243413645577 27804.27036872612 3704.1003824091777 19138.760789541037 1931.8985507246377 21536.354539761804 2988 35809 2992 612 310 793 28 0
15 7500008 54153 19206944 9.240113829551333 10.149742740570131 357.63289701528663 595.1067618658923 1236 3268 4580 54093 60 132 60 1085 960 782 604 425 278 173 103 57 32 18 11 7 4 3 3120 3041 2961 2863 2778 2704 2633 2576 2509 2438 2359 2271 2155 1998 1815 47041 6190 730 3249 47040 407 6190 4737 54093 918 502 456 5883 4483 912 488 10.493196520187375 52.87768030351384 6.787280701754386 21.98843396129373 1.889344262295082 11.531940675259516 7189207.438768682 148194.17574183663 7201734.200657895 147662.5566993101 7235076.206967213 148997.49650442475 3354.1305220883532 28733.94086128636 4178.735745614035 20068.770918487462 2343.032258064516 28078.91328967402 2920 35622 2970 514 316 593 22 0
16 8000029 54529 19108202 9.174109272373684 10.128560285674192 353.6158444057885 592.6485260399278 1240 3457 4826 54437 92 142 92 1103 966 790 612 429 281 173 104 57 32 18 11 7 4 3 3330 3250 3164 3057 2957 2885 2817 2752 2694 2635 2561 2469 2338 2147 1946 47499 6120 676 3324 47499 559 6120 4984 54438 832 651 165 6212 4608 1085 519 10.307942708333334 51.38588861361757 5.640552995391705 20.033727322062326 1.7533718689788054 8.556172770903421 7698088.163411458 147306.63698960433 7709008.813824885 152226.42371133488 7749448.285163777 143361.98654620405 3307.7044270833335 26002.1739499087 3327.2746543778803 17297.97349581017 1604.3625 19117.39222066519 3128 36195 3127 502 319 527 22 0
17 8500015 51329 17713528 9.746501111067795 10.697963139982818 348.5298967043778 587.9513842328698 1182 3144 4350 51235 94 134 94 1042 932 770 594 426 278 167 102 57 32 18 11 7 4 3 3009 2933 2860 2760 2671 2609 2548 2492 2432 2371 2301 2224 2126 1976 1790 44735 5682 684 3037 44735 443 5681 4500 51236 718 407 108 5608 4157 927 524 10.761366369978349 53.57520978213172 6.1294498381877025 21.791549483927568 1.7404580152671756 8.336093690408427 8199341.812364686 151763.61165335545 8208475.801510248 152230.3824257418 8248445.730916031 147223.10698571306 3365.701707962473 26222.68929644127 3732.919093851133 18557.48899130353 1761.03355704698 19350.634516763068 2731 34128 2769 461 276 459 13 0
18 9000002 52618 18130836 9.507196775236249 10.677530570319417 347.62921563740247 588.130341993719 1185 3375 4654 52530 88 137 61 1044 921 763 582 415 267 167 102 58 32 18 11 7 4 3 3250 3177 3084 2980 2891 2813 2741 2684 2631 2560 2481 2390 2268 2106 1919 45637 6198 585 3251 45610 475 6198 4744 52531 828 482 177 5941 4419 1057 465 10.32744964924191 53.04727468435091 5.863765373699149 20.368971152439023 1.6838709677419355 6.548906171492363 8694129.817832088 147781.3121188123 8718613.50141911 156189.7504679252 8734270.647311827 149209.95636829318 3280.490719782707 26552.217260807854 3266.8268684957425 17146.28277529584 1233.6866666666667 14077.71870676022 3029 34290 2972 423 257 523 20 0
19 9500001 50238 18309788 9.959149936265137 10.929607573088836 367.3202134488846 598.4398442043102 1226 3290 4536 50208 30 126 30 1079 958 784 598 422 272 167 103 58 32 18 11 7 4 3 3166 3105 3005 2909 2803 2731 2669 2615 2555 2484 2411 2327 2212 2053 1875 43205 6372 505 3197 43204 448 6371 4656 50208 815 441 112 5800 4367 985 448 9.893519578658118 44.737337387663885 6.469035532994924 21.901602750613602 1.4754464285714286 2.500446388718851 9199548.051064804 148769.79328215463 9216072.427411167 152684.25261966736 9253213.982142856 144099.48713193779 3344.996793403573 25786.686644274672 3698.322842639594 19789.197047243208 429.0748299319728 2565.4289545977367 2849 32016 2903 457 264 634 22 0
20 10000011 51057 18241223 9.798459789935727 10.855765501112458 360.32185043258403 593.4901251256476 1141 3341 4576 50995 62 112 62 1023 914 755 581 414 268 168 103 57 32 18 11 7 4 3 3200 3130 3052 2954 2862 2797 2726 2668 2608 2546 2467 2379 2256 2087 1906 44100 6319 464 3263 44100 538 6319 4791 50996 815 524 163 5933 4415 1042 476 9.988674971687429 46.01049414985596 6.064299424184261 25.025227194997218 1.3403361344537814 2.9562638242077326 9694993.446206115 148507.27311560482 9704680.00287908 153648.5011644986 9749235.24369748 149367.29330215423 3335.351528878822 34501.33985557843 3360.4270633397314 18121.62615921956 101.48251748251748 295.786459072469 3013 34274 3113 348 190 659 27 0
21 10500013 50309 19762106 9.944730613949604 11.01089335515833 396.0185159208865 613.99970072226 1157 3257 4469 50248 61 121 61 1030 908 754 584 419 271 166 102 57 32 18 11 7 4 3 3132 3075 2988 2898 2813 2743 2682 2625 2563 2500 2421 2330 2205 2065 1874 44156 5504 467 3327 44156 406 5504 4679 50249 832 500 267 5804 4415 932 457 10.001359003397509 51.5362322930004 5.905579399141631 20.820430911670382 1.4201312910284465 3.1014925467434984 1.0195335254813137E7 149184.86900690524 1.023120185944206E7 161330.11081801367 1.0241136958424509E7 150087.1865044467 3687.666817667044 48304.99706852553 3711.6770386266094 18629.86528391392 137.7639751552795 485.0613587363257 2864 33794 3041 314 180 556 30 0
22 11000084 49168 19132182 10.174523407458647 11.240021379371854 392.972723725019 611.6271613499487 1156 3328 4557 49092 76 88 75 1024 904 763 594 424 271 169 101 57 32 18 11 7 4 3 3185 3116 3035 2932 2840 2774 2708 2647 2586 2518 2443 2368 2248 2085 1905 42524 5987 494 3161 42523 443 5987 4613 49093 743 521 197 5851 4288 1049 514 9.916977611940299 51.93732544378591 5.707340324118208 19.25643517163918 1.2782101167315174 3.339132439342713 1.0694304538712686E7 150747.06143504294 1.0700084746425167E7 151222.80678302632 1.0756568964980545E7 143368.96257889108 3643.6878936319104 46424.395659101545 3332.6387035271687 18756.56813474996 112.74305555555556 399.39658479316574 2970 31691 2891 339 210 618 26 0
23 11500010 50443 19943904 9.915334576177065 11.065815058147077 399.11100216121025 614.4071405145097 1167 3089 4357 50364 79 89 79 1038 924 762 586 411 265 168 101 57 32 18 11 7 4 3 2963 2897 2826 2736 2658 2601 2539 2479 2418 2347 2284 2199 2101 1973 1798 44552 5219 504 3207 44550 434 5218 4666 50363 756 503 109 5669 4333 838 498 10.28202169397646 51.24654525571654 6.227923627684964 19.546071881949064 1.3493975903614457 3.6764200327258734 1.1193442015693516E7 149638.7154092422 1.1197872786396181E7 148546.82599860604 1.1230956875502009E7 141342.15956070978 3821.4254385964914 45772.31374405605 4027.6682577565634 21300.87822620554 107.05797101449275 320.4486099114847 2870 33960 2924 398 232 594 33 0
24 12000006 50064 20403416 9.990429379208376 11.182154543350457 411.41843771423964 621.4350518535452 1184 3306 4577 50034 30 79 30 1040 918 757 584 420 267 169 104 57 32 18 11 7 4 3 3181 3116 3031 2938 2853 2786 2709 2652 2595 2533 2450 2367 2247 2073 1913 43917 5511 527 3094 43917 563 5510 4668 50035 762 484 147 5865 4279 1116 470 10.263379294227624 53.41315767186538 4.938172043010753 17.372654943472117 1.353191489361702 2.7718186671216887 1.1691016333021734E7 150631.82520623092 1.1720222386200717E7 146031.7112140079 1.1760703491489362E7 154037.5532152206 4006.300303809301 49248.027922353845 2905.5295698924733 16310.908827901489 154.25210084033614 868.1437068817116 3124 33705 2886 419 226 614 29 0
25 12500004 51112 19964283 9.786850913076668 11.05167922220785 394.36582716049384 614.213735381149 1152 3226 4453 51080 32 134 32 1033 918 749 584 416 275 173 104 57 32 18 11 7 4 3 3099 3029 2944 2868 2793 2739 2687 2627 2567 2505 2434 2350 2258 2111 1925 44893 5512 541 3116 44893 486 5510 4580 51081 776 468 142 5739 4220 1063 456 10.638151658767773 53.736581042899395 5.1853245531514585 20.034330835877505 1.5504385964912282 4.983745508976718 1.219397463886256E7 149666.45537955975 1.2210773508936971E7 140252.82580757968 1.223835681359649E7 148594.53675273852 3975.0431279620852 46135.65295279826 2989.2841015992476 17624.753137159503 91.08759124087591 157.54651728771745 2906 34151 2810 427 216 725 27 0
26 13000010 49867 20276205 10.032120859498827 11.220087152823334 410.6339334534924 621.8067389860404 1144 3238 4444 49747 120 123 120 1022 916 751 585 420 272 170 104 58 32 18 11 7 4 3 3121 3049 2977 2889 2808 2750 2680 2623 2566 2502 2424 2340 2214 2055 1870 43486 5685 453 3146 43486 482 5685 4543 49748 749 492 158 5764 4259 1067 438 10.210378023010096 51.266140747408805 5.3280224929709465 19.690958157924467 1.5890410958904109 5.997145439678576 1.269101135383893E7 147859.84778215727 1.2710701600749766E7 143003.18414345474 1.2757691388127854E7 146138.86895234694 4035.0032871566095 42658.03717769632 2884.9512652296157 14560.726118611612 96.8913043478261 324.8096990234592 2980 32717 2889 355 203 732 32 0
27 13500011 51304 19435245 9.75240379927057 10.851683508547056 382.90332748872123 610.7226510812147 1161 3243 4433 51210 94 144 94 1037 934 761 582 421 276 171 104 57 32 18 11 7 4 3 3111 3039 2958 2874 2795 2726 2664 2602 2539 2481 2401 2307 2194 2044 1870 45174 5292 600 3107 45173 429 5292 4553 51210 766 476 128 5781 4276 972 533 10.564546304957904 50.71118168229363 5.444444444444445 19.625899366039913 1.572232645403377 4.976492582533909 1.319867371655753E7 150443.25946774805 1.3223763032921812E7 161367.87368389763 1.327039848968105E7 149040.44985902985 3852.1419883040935 42303.235303741756 3034.5658436213994 15902.96094654338 120.28947368421052 554.3037061793927 2943 33600 2862 409 205 701 35 0
28 14000005 51649 19676931 9.685578692493946 10.941722799487438 384.96458965078745 609.7483119713193 1169 3394 4664 51560 89 153 89 1041 920 768 604 432 277 169 101 56 31 18 11 7 4 3 3256 3187 3103 3023 2939 2874 2814 2745 2681 2613 2527 2431 2320 2153 1951 45305 5579 523 3173 45305 531 5578 4790 51561 801 634 142 6096 4450 1076 570 10.180898876404495 50.656869494337016 5.184944237918216 18.464650241750746 1.3421052631578947 3.7568650611539534 1.3691776697303372E7 151668.04224592203 1.3716242008364312E7 150577.96653015632 1.3727185831578948E7 140921.16345951808 3748.031460674157 38801.32094736241 2769.041821561338 14412.738209679086 121.74683544303798 520.2527136651469 3165 33351 2961 452 197 849 39 0
29 14500005 50041 19646565 9.998640271945611 11.2696538979777 395.8129822511433 613.6335548794847 1214 3193 4423 50011 30 108 30 1064 941 772 586 424 275 169 102 57 32 18 11 7 4 3 3059 2994 2920 2838 2751 2682 2614 2553 2491 2427 2352 2261 2169 2018 1843 44121 5335 447 3197 44121 429 5335 4670 50012 733 625 186 5842 4440 940 462 9.937162162162162 53.251430636790076 5.675531914893617 20.60659881915541 1.2662337662337662 1.5687698878544811 1.4193603733333332E7 148846.38342570257 1.4222416185106384E7 157689.13740547904 1.4247240623376623E7 143325.26053752474 3753.561936936937 41781.25481874681 3162.254255319149 17183.119031448747 69.08 93.6897859961266 2934 33462 2977 578 279 806 37 0
30 15000023 48126 18354323 10.39379326113617 11.499435823440011 384.39967329158725 607.9203225919374 1343 3253 4692 48038 88 91 88 1146 1009 802 607 430 285 172 104 57 32 18 11 7 4 3 3106 3031 2959 2871 2786 2723 2664 2611 2551 2481 2404 2309 2188 2041 1864 42413 5156 378 3187 42413 458 5156 4741 48039 940 603 197 5945 4553 986 406 9.315396441906435 50.637655891220895 5.22920892494929 19.465577877616003 1.3719211822660098 4.357486056095193 1.47033281625302E7 150574.18350905663 1.470476729208925E7 151791.67767414605 1.4759313142857144E7 152044.02991507188 3405.379090709422 37583.93105169103 2875.655172413793 16497.895770551582 104.37857142857143 262.34795596687997 3032 31151 2892 612 411 879 30 0
31 15500009 52986 19325349 9.441117048394101 10.749209953478841 367.65471321221344 600.4896592107028 1231 3205 4492 52892 94 96 94 1085 954 776 605 430 283 173 103 57 32 18 11 7 4 3 3067 3004 2925 2843 2753 2686 2630 2572 2516 2452 2376 2285 2162 2006 1825 46976 5412 408 3259 46975 417 5412 4668 52892 729 533 197 5897 4485 991 421 10.47402452619844 54.349322253653156 5.461150353178607 19.906694562271255 1.4204275534441806 4.606615092758087 1.5196512797993312E7 146178.11851497905 1.5196782506559031E7 147889.33622514174 1.5241750612826603E7 145231.70382990516 3698.6895628902766 38162.38649620672 2753.7356205852675 15166.678325389265 88.1037037037037 179.184800115949 2899 34629 2981 529 275 787 41 0
32 16000002 54089 20158752 9.247683515507962 10.41889826102409 375.887266692771 606.7050839750284 1206 3289 4597 54017 72 94 72 1060 931 764 591 424 280 170 102 57 32 18 11 7 4 3 3166 3102 3023 2928 2842 2771 2713 2660 2601 2540 2469 2371 2239 2078 1898 47973 5471 479 3161 47973 566 5471 4756 54018 738 518 151 5926 4389 1088 449 10.930280246069719 51.33233762309088 5.028492647058823 18.8700324589016 1.4365256124721604 3.575155548191424 1.5689816843472317E7 147653.09526424075 1.5705232033088235E7 148818.83824829024 1.574659432739421E7 137679.56114619036 3931.4267486899066 40448.50372620153 2642.3529411764707 15230.61716841712 212.30434782608697 1280.4368847944163 2961 36019 2955 528 266 910 27 0
33 16500035 50639 18933869 9.882025136352857 11.099322719198458 377.7508578724763 605.9488286499967 1147 3139 4363 50588 51 81 51 1013 906 740 588 421 270 170 103 57 32 18 11 7 4 3 3017 2952 2884 2799 2717 2651 2598 2538 2478 2407 2333 2250 2154 2009 1851 45104 4850 553 3152 45104 438 4850 4628 50589 738 444 183 5762 4269 967 526 10.5654720074959 48.53495720346895 5.015511892450879 17.473336164916 1.3022813688212929 2.5356769894205384 1.6194011560084328E7 149100.95080235275 1.6217793976215098E7 157082.7879389305 1.6244696927756654E7 142790.00150457598 3799.846334036074 36893.16683694433 2792.4364012409515 14999.646246845514 100.424 297.3980901081915 2954 33978 2872 367 202 804 30 0
34 17000006 47942 17228457 362.9458393337925 77160.31297063685 363.3349501254771 595.3865347944534 1125 3246 4438 47913 29 77 29 995 894 736 572 405 261 164 100 57 32 18 11 7 4 3 3117 3054 2983 2895 2804 2748 2692 2642 2580 2521 2432 2347 2225 2070 1870 41661 5586 589 3096 41659 519 5586 4666 47912 744 512 178 5850 4235 1084 531 9.837308146399055 43.87358947705265 5.1531365313653135 14.429814870453882 1.3088512241054613 2.6396940985816197 1.6686715157969303E7 295487.8949963137 1.6709652840405904E7 151422.40608638118 1.6760686806026366E7 151512.96087985358 3330.833254605574 29635.269364134976 2872.8182656826566 15830.579140726717 92.34351145038168 180.53922624665384 3028 30026 2895 340 201 930 33 0
35 17500018 49579 17422084 10.089447134786118 11.178746191972332 354.5052903593375 588.3209990926598 1137 3336 4491 49547 32 130 32 1010 901 755 584 415 267 167 102 57 32 18 11 7 4 3 3167 3084 2993 2883 2799 2737 2676 2619 2555 2493 2408 2324 2206 2038 1859 43368 5483 566 3103 43367 470 5482 4518 49547 736 449 171 5840 4229 1100 511 10.254906597304327 45.033103086627094 4.984545454545454 19.51377136094591 1.4246575342465753 2.8754307088247573 1.7198584818396784E7 149135.7227188683 1.719916843E7 152629.7243220694 1.7239116086105675E7 149095.61148597143 3454.3401135288555 24384.949362288447 2529.077272727273 16751.14387052147 225.20253164556962 1121.8938920696962 2972 31416 2842 273 157 769 31 0
36 18000003 50187 17066938 9.97090669803984 11.111229945236941 343.5614759048271 583.2415996802425 1164 3342 4520 50095 92 132 92 1025 905 749 581 413 266 167 102 57 32 18 11 7 4 3 3194 3114 3026 2923 2827 2755 2685 2624 2567 2504 2426 2339 2219 2045 1852 43756 5678 529 3220 43756 459 5678 4752 50096 809 535 175 5976 4382 1069 525 9.985394796896394 45.03954598877967 5.311506080449018 20.472482615307076 1.4342857142857144 4.132104271952211 1.769118341191237E7 147428.94616376163 1.7715982115996256E7 150169.75009056227 1.7770359036190476E7 147985.66225698387 3203.672523961661 23639.337373144597 2797.649204864359 18850.873868105075 281.375 1511.2502420571013 3015 33062 3031 296 181 926 37 0
37 18500007 51636 18696955 9.689040458843591 10.857384099772908 365.54853467320964 595.8617277656023 1097 3254 4379 51542 94 116 94 978 871 717 568 413 273 171 105 57 32 18 11 7 4 3 3113 3037 2951 2855 2757 2684 2624 2571 2501 2434 2356 2263 2152 2011 1847 45009 5915 502 3246 45009 422 5914 4623 51543 809 546 150 5791 4330 969 492 10.394688221709007 44.73899673773773 6.1042311661506705 21.9474228665927 1.4471544715447155 4.423468454813678 1.8185367714318708E7 144881.7454502725 1.8207597654282767E7 151489.16882155847 1.824107835772358E7 142438.28277816565 3606.1942263279448 26375.152409655635 3161.003095975232 18204.6723117536 138.09154929577466 568.1693979692433 2825 33736 2940 351 165 752 35 0
