%batchNum lastTS numPackets totalBytes avgInterAT stdInterAT avgLength stdLength ipSrc ipDst ipSrcDst ipv4 ipv6 icmp4 icmp6 ipMaskSrc[30] [29] [28] [27] [26] [25] [24] [23] [22] [21] [20] [19] [18] [17] [16] ipMaskDst[30] [29] [28] [27] [26] [25] [24] [23] [22] [21] [20] [19] [18] [17] [16] numTCP numUDP  othersL4 srcPortTCP dstPortTCP srcPortUDP dstPortUDP ipSrcPort ipDstPort tcpSyn tcpFin tcpRes flows flowsTCP flowsUDP flowsOther avgPacketsFlowTCP stdPacketsFlowTCP avgPacketsFlowUDP stdPacketsFlowUDP avgPacketsFlowOther stdPacketsFlowOther avgInterAtFlowTCP stdInterAtFlowTCP avgInterAtFlowUDP stdInterAtFlowUDP avgInterAtFlowOther stdInterAtFlowOther avgLengthFlowTCP stdLengthFlowTCP avgLengthFlowUDP stdLengthFlowUDP avgLengthFlowOther stdLengthFlowOther onePacketFlows httpPackets httpFlows sslPackets sslFlows smtpPackets smtpFlows auxFet
13 26000018 41263 27006339 48.46959598652481 53.65250063384785 665.509006678002 693.2101075589934 2601 1853 4376 40925 338 171 338 2557 2529 2496 2458 2429 2413 2379 2353 2321 2279 2228 2175 2094 1979 1835 1228 1055 896 708 520 356 225 129 70 38 22 14 10 7 6 31431 7131 2192 2018 31428 985 7131 4159 40923 1184 444 267 5333 3043 1228 1062 10.328951692408808 53.18600907155546 5.80700325732899 25.684330892982114 2.5433145009416194 26.765829046001432 2.481583480512652E7 617785.5826307243 2.483060099592834E7 588012.7140394236 2.4960720761770245E7 566779.2011895289 8123.308021038791 70931.975223495 1658.8696006519967 13057.95911832237 321.18988902589393 1458.7430462453538 3357 10436 696 9972 817 106 9 0
14 28000008 40306 27570402 49.63020497295151 55.83952105603462 696.3457594585038 691.1857993796095 2737 2021 4674 40069 237 176 237 2692 2658 2622 2587 2554 2525 2486 2459 2424 2368 2320 2261 2194 2075 1907 1261 1057 889 704 525 366 230 130 70 38 22 14 10 7 6 31044 6617 2232 2121 31042 1003 6616 4417 40068 1308 401 239 5714 3215 1268 1231 9.655987558320373 44.17310427764961 5.218454258675079 19.589316601687145 2.148659626320065 23.626098416820746 2.684607148304821E7 618493.6590751457 2.684645784621451E7 603059.7440918082 2.6972491191714052E7 588975.6551901883 7853.321717485998 57759.56796962967 1642.301499605367 13213.848015042435 293.8141176470588 1353.3426651856375 3747 11335 789 9609 776 31 10 0
15 30000010 45756 33021684 43.71308985203156 47.435200253264874 733.3750555210091 695.8792064502262 2772 1788 4453 45538 218 185 218 2722 2693 2660 2628 2584 2562 2518 2473 2447 2400 2358 2299 2222 2113 1956 1202 1032 881 703 528 367 231 128 68 36 20 12 8 5 4 35457 7604 2292 2002 35455 1016 7604 4299 45537 1143 467 329 5627 3144 1267 1216 11.27767175572519 60.03939811240404 6.001578531965272 27.959676116787247 2.216282894736842 23.70969571826327 2.879539901240458E7 633108.1951900251 2.8833838112865034E7 611858.8844711791 2.901888957154605E7 569067.1094381873 9744.962774419344 74462.57985861172 1691.2131018153118 12963.236950819572 303.04825090470445 1371.6604634604391 3585 13922 914 11383 826 24 9 0
16 32000091 44084 31597718 45.37082321983531 50.26688859401552 728.9988926058369 697.0359979205141 2648 1852 4387 43772 312 186 312 2591 2562 2529 2502 2477 2455 2410 2386 2350 2307 2254 2196 2126 2015 1859 1222 1035 878 701 519 359 228 132 69 37 21 13 9 6 5 34563 6674 2349 1955 34561 976 6673 4159 43771 1166 408 292 5443 3023 1204 1216 11.433344359907377 54.55621639741634 5.543189368770764 20.44774963452651 2.341282894736842 25.013713344147003 3.07600714283824E7 618412.2218136534 3.0828459804817274E7 596143.5728138936 3.100816769736842E7 581379.0563977571 9659.162144275315 70845.22230535872 1777.6926910299003 13635.082521645882 298.58240534521155 1409.753928203299 3452 12843 777 11677 793 25 11 0
17 34000012 42415 28977858 47.15812681270485 51.735958015567235 695.4642651435154 692.613884440838 2776 1811 4460 42115 300 181 300 2722 2692 2651 2622 2586 2556 2519 2490 2449 2402 2347 2271 2186 2059 1894 1227 1057 874 690 507 350 223 128 68 36 20 12 8 5 4 32606 6973 2355 1887 32604 965 6973 4279 42114 1170 587 282 5732 3181 1197 1354 10.250235774913548 49.17744017784752 5.825396825396825 24.09936614563864 2.0945347119645494 23.09952137469583 3.2824858938384157E7 622953.1264796157 3.2808907662489556E7 589778.4953964095 3.3017306673559822E7 590259.6680460888 8366.429874213836 64411.52056123483 1772.5981620718462 14423.14568903925 251.0558882235529 1228.28275163501 3543 11590 1011 11043 647 42 7 0
18 36000042 44549 31168010 44.901286397413735 47.96414787994257 712.28318745858 693.5502629439329 2798 1943 4654 44211 338 191 338 2744 2719 2671 2640 2607 2586 2548 2516 2474 2423 2362 2282 2189 2057 1890 1259 1063 877 689 523 353 227 129 70 38 22 14 10 7 6 34841 6601 2578 2082 34839 976 6601 4640 44210 1223 531 297 5970 3236 1213 1521 10.766687268232385 54.85296674241963 5.441879637262985 21.07617793089566 2.0427350427350426 22.291270112050938 3.476667525154512E7 582608.7634971536 3.48277775012366E7 597772.2416441052 3.4951249447074294E7 577703.8428440292 8939.800309119011 72198.45318255317 1623.2077493816982 12893.782041027252 239.78987993138938 1234.849433186698 3883 11117 885 11370 735 66 9 0
19 38000110 47380 35028916 42.21881200658589 45.474784327421865 748.7177788227248 698.281136315506 2770 2019 4720 47193 187 206 187 2713 2689 2649 2617 2583 2559 2525 2498 2467 2419 2370 2320 2243 2110 1930 1267 1065 873 684 516 360 223 130 69 37 21 13 9 6 5 37598 7059 2330 2170 37596 976 7058 4607 47192 1312 451 293 5893 3298 1213 1382 11.400242571255307 60.74627116357807 5.819455894476505 23.580071790717682 1.9703328509406657 21.69784946695394 3.6793296544572465E7 602267.1627235189 3.682915834542457E7 598202.0140632997 3.691049229667149E7 599035.325742075 9875.645435244161 78427.2855995372 1825.0197856553998 14039.614795702428 236.37523105360444 1163.984150885232 3876 14248 852 11527 757 60 18 0
20 40000026 55391 38760713 36.11622573363431 37.981730192849795 709.553269385663 700.8742150081105 2776 5602 8427 55142 249 204 249 2715 2677 2636 2604 2573 2552 2524 2494 2456 2408 2357 2286 2185 2065 1907 2997 2011 1330 863 568 368 227 127 68 36 20 12 8 5 4 45149 7326 2463 2119 45147 973 7325 4573 55141 5179 546 320 9827 7179 1216 1432 6.289037470399777 42.21094355019427 6.024671052631579 29.069958720300928 2.036312849162011 22.086122061364627 3.9153450663184285E7 556137.4830248507 3.882036289473684E7 589328.6692271011 3.8937624098463684E7 586000.1856230454 4966.301476734467 54388.24143969046 2346.7179276315787 27973.74632914762 238.08890925756188 1180.7914759279888 7517 15462 966 13386 860 98 12 0
21 42000042 54028 34010433 37.025899253938576 39.51334393127196 639.6345513700562 697.3250768086077 2843 8755 11718 53720 308 180 308 2793 2763 2721 2682 2640 2611 2576 2543 2510 2466 2416 2360 2267 2144 1993 4274 2729 1693 1035 638 393 233 131 69 37 21 13 9 6 5 44368 6784 2388 2160 44366 1023 6783 4586 53719 8401 716 283 13092 10512 1231 1349 4.220700152207002 28.063977856323994 5.510966693744923 21.70981352405844 2.1319495922905856 23.32010461953958 4.088852497250761E7 577656.2969353754 4.079129879691308E7 594502.3255942384 4.09200034892513E7 582637.7800651544 2988.854438207592 36980.650787565486 1905.930081300813 18123.265795476706 266.89160467587675 1290.259384165527 10776 12249 1049 12811 800 105 17 0
22 44000028 56872 33860898 35.17344049524279 37.24813143507447 604.4258072577335 692.3396758170502 2805 10944 13946 56566 306 173 306 2745 2715 2677 2638 2602 2578 2541 2508 2470 2427 2387 2332 2239 2120 1968 4497 2830 1744 1063 659 401 242 130 68 36 20 12 8 5 4 47202 6870 2321 2118 47200 1035 6870 4410 56565 10489 383 256 15105 12576 1260 1269 3.7533396946564888 24.788650200307007 5.4523809523809526 24.987393646994104 2.206461780929866 23.773772889126512 4.294948599721692E7 590079.0426121859 4.285924826984127E7 588534.4443078575 4.299716672813239E7 566896.4451266371 2510.40675944334 30121.319562477514 1621.6039682539683 12540.634767294145 290.2099767981438 1386.541430758972 13110 13175 987 12268 670 59 6 0
