%batchNum lastTS numPackets totalBytes avgInterAT stdInterAT avgLength stdLength ipSrc ipDst ipSrcDst ipv4 ipv6 icmp4 icmp6 ipMaskSrc[30] [29] [28] [27] [26] [25] [24] [23] [22] [21] [20] [19] [18] [17] [16] ipMaskDst[30] [29] [28] [27] [26] [25] [24] [23] [22] [21] [20] [19] [18] [17] [16] numTCP numUDP  othersL4 srcPortTCP dstPortTCP srcPortUDP dstPortUDP ipSrcPort ipDstPort tcpSyn tcpFin tcpRes flows flowsTCP flowsUDP flowsOther avgPacketsFlowTCP stdPacketsFlowTCP avgPacketsFlowUDP stdPacketsFlowUDP avgPacketsFlowOther stdPacketsFlowOther avgInterAtFlowTCP stdInterAtFlowTCP avgInterAtFlowUDP stdInterAtFlowUDP avgInterAtFlowOther stdInterAtFlowOther avgLengthFlowTCP stdLengthFlowTCP avgLengthFlowUDP stdLengthFlowUDP avgLengthFlowOther stdLengthFlowOther onePacketFlows httpPackets httpFlows sslPackets sslFlows smtpPackets smtpFlows auxFet
13 6500003 44778 34224349 11.17276668007329 13.526094936232703 773.0936751750621 678.4434968738501 3279 1309 4497 44628 150 117 126 3161 3093 3010 2913 2836 2777 2695 2640 2580 2513 2426 2331 2215 2060 1876 1125 996 817 658 486 326 207 121 67 37 21 13 9 6 5 36779 7229 527 1364 36755 789 7227 3916 44629 854 458 332 5649 4218 944 487 8.719535324798482 33.40452449884351 7.657838983050848 32.461580942525515 1.5811088295687885 6.294451779407435 6192468.158368895 152389.44478037694 6209078.338983051 154030.81414015862 6239267.537987679 139037.529489155 7139.356414512687 42782.06490370917 4312.9915254237285 29065.481577984727 268.54597701149424 1949.520350676327 3142 25848 2726 570 112 167 36 0
14 7000025 44766 34168552 11.175867155372787 13.346892875751868 770.7173726710877 677.937306946958 3238 1293 4436 44671 95 86 95 3113 3050 2972 2883 2789 2726 2667 2614 2555 2487 2410 2310 2198 2047 1862 1110 980 817 656 478 316 202 118 67 36 20 12 8 5 4 36921 7166 498 1452 36921 812 7166 3925 44672 901 493 470 5698 4274 956 468 8.638511932615817 32.034076089133855 7.49581589958159 34.424330332316586 1.4508547008547008 4.827582785986746 6694474.484557792 149480.23774526565 6710380.276150628 150470.18647450596 6739480.63034188 142740.28159975496 7020.804632662611 41203.782231548095 4328.145397489539 33488.02310262843 147.62424242424242 675.123683393486 3032 26007 2697 556 94 179 43 0
15 7500012 44178 33187960 11.325662514156285 13.452868946778871 757.2225923475324 679.6698364044552 3257 1251 4392 44147 31 102 31 3132 3077 3014 2917 2826 2764 2702 2645 2589 2529 2459 2366 2245 2067 1871 1105 987 829 652 478 323 203 118 68 37 21 13 9 6 5 35870 7729 446 1435 35868 829 7728 3921 44146 789 496 480 5614 4159 1015 440 8.624669391680692 30.718587894330167 7.614778325123153 40.91192028828367 1.315909090909091 2.0665078140318136 7192944.411637412 150774.52877668352 7213723.523152709 151191.60749126622 7247233.090909091 148217.91648253932 6975.535353535353 39214.33797810243 4094.8689655172416 32910.90267527583 165.125 824.712395756415 3064 24546 2630 750 100 211 53 0
16 8000014 46739 36254953 10.702840386138401 12.993536683591959 783.3248638838476 676.756768735934 3271 1216 4395 46680 59 126 59 3149 3095 3025 2938 2855 2782 2717 2662 2597 2532 2451 2355 2239 2076 1887 1065 954 818 660 489 315 196 117 66 36 20 12 8 5 4 37204 8821 529 1383 37204 799 8821 3927 46681 862 566 376 5592 4049 971 572 9.188441590516177 36.69460718004489 9.084449021627188 50.29652546387687 1.2482517482517483 2.657947575608916 7694512.666337367 150198.2399297757 7711493.302780638 149389.4896838945 7749576.944055944 141252.10333631077 7445.440849592492 47666.21700250046 6268.6982492276 59461.36682027174 106.88780487804878 329.71723288074674 3052 26939 2593 441 98 281 44 0
17 8500035 44573 33047418 11.223850781109714 13.451948894923984 746.7571121907129 680.852955664878 3157 1255 4255 44542 31 66 31 3024 2960 2890 2791 2705 2634 2570 2517 2460 2394 2325 2248 2129 1976 1794 1108 982 846 677 493 330 206 122 68 37 21 13 9 6 5 36742 7292 442 1372 36742 787 7292 3777 44543 790 521 399 5334 3994 935 405 9.199298948422634 33.01769225737929 7.798930481283422 40.83267015358728 1.3308641975308642 2.0 8195401.419379069 152752.06339780794 8207465.838502673 155352.44215099444 8232889.513580247 149896.51916405943 7336.463194792188 41571.36389262553 3969.557219251337 26911.062953766883 221.71612903225807 1350.967433527401 2817 25013 2536 870 107 334 44 0
18 9000026 43184 31339469 11.582233032198285 13.67286056583678 732.3766358197794 679.3387828984131 3150 1237 4251 43069 115 77 115 3012 2950 2873 2779 2691 2626 2558 2507 2447 2380 2305 2219 2113 1970 1785 1100 972 823 659 485 324 202 120 64 35 20 12 8 5 4 35431 7085 476 1402 35431 767 7085 3787 43070 832 470 405 5423 4074 947 402 8.696858124693176 33.84832175479461 7.481520591341077 33.49100337831291 1.6616915422885572 6.493969648146254 8696458.42562592 152724.2492898428 8710877.880675819 150775.50031776668 8752745.228855722 148166.529084239 6703.053019145803 42435.9812912544 4218.338965153115 30544.623960547222 244.0794701986755 1155.158255836182 2869 24094 2559 632 103 368 41 0
19 9500003 45584 34005306 10.973772578627395 13.06424825415849 753.6070827054339 681.44530695037 3222 1256 4355 45517 67 110 67 3088 3026 2948 2847 2764 2696 2636 2577 2523 2471 2377 2295 2165 2001 1795 1115 999 837 672 497 322 202 120 65 36 20 12 8 5 4 37381 7424 602 1372 37379 817 7424 3924 45516 908 596 470 5683 4191 981 511 8.919350990217131 38.87305048391595 7.5677879714576965 38.433203237709854 1.5244618395303327 4.5102622710242315 9193309.512526844 149484.48045338923 9211013.276248725 146474.58070577894 9238825.430528376 146416.84517418497 7171.2563245823385 50748.65990599805 3996.6544342507646 27913.834490212786 209.40782122905028 1032.7200213310966 3093 26499 2705 466 127 183 42 0
20 10000005 46042 35259216 10.863042864281214 13.13235772585861 772.9156491812622 677.8648278451734 3182 1246 4255 45950 92 122 92 3066 3011 2941 2868 2779 2713 2656 2602 2548 2487 2409 2318 2201 2046 1854 1096 976 826 656 490 322 205 120 66 36 20 12 8 5 4 37190 8153 485 1396 37190 826 8153 3823 45951 783 436 352 5488 3981 1016 491 9.341873901029892 35.027498437975936 8.024606299212598 47.37005640797241 1.4236252545824848 4.400981190357654 9696443.005777443 150868.10087307633 9713670.893700788 148507.93479407483 9737545.022403259 147067.7339428452 7545.047475508666 43917.239619708234 5108.637438423645 48566.53151414342 202.9081081081081 1398.277353301825 3063 27130 2472 537 100 133 42 0
21 10500001 46355 34585026 10.789331722158686 12.933870468141654 750.9080507186591 681.793353012921 3256 1443 4688 46355 0 133 0 3140 3079 3000 2915 2834 2763 2701 2647 2592 2522 2448 2362 2231 2069 1887 1220 1071 889 675 473 306 195 117 64 35 19 11 7 4 3 38472 7281 469 1646 38472 790 7280 4133 46355 1069 492 483 5821 4369 960 492 8.805676356145572 34.43113879669481 7.584375 40.898718908216836 1.2235772357723578 1.5843492675625588 1.0197850043030443E7 152201.2470932008 1.0226489229166666E7 156926.27648239196 1.0234221418699186E7 144673.01404940814 7041.0359349965665 43099.97152586711 3943.1427083333333 25259.765876640828 168.69955156950672 1142.1493152368319 3321 27616 2647 749 358 158 37 0
22 11000032 46522 35522162 10.75054285898566 12.849391944649998 770.1869389879016 677.9989909241771 3192 1361 4536 46461 61 140 61 3075 3013 2935 2845 2765 2710 2653 2604 2546 2488 2419 2308 2204 2044 1862 1175 1029 850 658 467 314 196 117 66 36 20 12 8 5 4 38904 6934 483 1546 38904 796 6933 4004 46462 805 507 425 5695 4229 963 503 9.199337904942066 35.99010991022674 7.200415368639668 30.72902707344607 1.359840954274354 3.1795194505430704 1.0687288826200048E7 148797.6188864624 1.071573123364486E7 155629.18445684604 1.0739408765407555E7 151644.30862181302 7465.8744384015135 45718.16281215698 4077.5742471443405 29044.354021075378 108.49282296650718 437.1937314871688 2973 27232 2551 1329 323 124 30 0
23 11829572 30891 24391828 26.868242914979756 2956.4861814466544 796.4765387755102 679.6871596821104 2418 1165 3409 30829 62 91 62 2325 2282 2229 2165 2102 2049 1995 1957 1918 1875 1818 1745 1676 1578 1440 1016 892 745 581 416 281 190 112 62 36 20 12 8 5 4 25303 5149 286 1263 25302 542 5149 3112 30829 544 480 277 4222 3272 649 301 7.733190709046455 29.23910785015269 7.933744221879815 36.94657367910559 1.458471760797342 3.6266822193660393 1.1115128138753057E7 88345.07662657069 1.1132085745762711E7 96725.12918437192 1.1145195810631229E7 94941.26563750084 6527.684805869764 38930.886708547856 4664.856702619414 31715.54298126239 93.61940298507463 201.9323626972101 2182 18486 2024 547 265 88 25 0
24 12000003 17195 13537008 9.913564448580734 12.45239188873293 793.2226063518107 678.3871594531132 1738 845 2327 17195 0 43 0 1672 1644 1613 1570 1525 1488 1459 1435 1406 1365 1327 1292 1239 1177 1095 768 697 591 483 370 257 178 107 62 34 19 11 7 4 3 14257 2680 215 831 14257 382 2680 2098 17195 247 227 138 2815 2176 448 191 6.551930147058823 20.858559482295767 5.982142857142857 22.04181294397407 1.350785340314136 2.7892839066760278 1.1897693954044119E7 49656.85602224779 1.189820991294643E7 52757.53276460606 1.1916439052356021E7 47446.66663463535 5574.442555147059 27431.405010292397 3118.1651785714284 14221.487411377346 139.8904109589041 420.9684854634901 1485 9832 1353 255 111 63 19 0
25 12500008 52896 43159195 9.456756501182033 12.301921278380865 821.5704033655036 678.0909925454569 3190 1293 4453 52865 31 102 31 3065 3011 2928 2843 2756 2692 2628 2571 2522 2463 2395 2293 2187 2009 1803 1129 1005 834 660 477 318 207 122 69 37 21 13 9 6 5 44293 7979 491 1425 44293 824 7979 3873 52866 721 626 424 5556 4154 982 420 10.662734713529128 48.49080788857872 8.125254582484725 44.18416374523321 1.4857142857142858 3.25832267687942 1.2198325851709196E7 150581.59886037823 1.22109075E7 152471.0191093387 1.2226491995238096E7 148895.95303783525 9378.454260953298 64213.38913697382 4253.655804480652 28067.96161033549 133.8956043956044 538.5844898873831 2955 32932 2634 827 221 133 24 0
26 13000033 48137 37276457 270.2692227763923 57006.90782185922 780.601415588223 679.4423565861002 3253 1325 4479 48106 31 110 31 3117 3061 2987 2905 2823 2756 2694 2635 2586 2521 2442 2347 2235 2081 1878 1152 1011 824 660 477 314 200 117 65 36 20 12 8 5 4 39449 8021 526 1541 39448 775 8020 4026 48106 836 561 429 5706 4295 930 481 9.184866123399301 37.01181889704315 8.6247311827957 34.95510177048475 1.3866943866943866 3.4127070847890897 1.2691514403725263E7 245633.08918272477 1.2705327830107527E7 150271.1994173323 1.2740189542619543E7 149029.18006663205 7551.049836981835 47097.99661863112 5188.770967741935 31156.07015650039 152.96610169491527 841.4894549694956 3029 28108 2646 740 252 121 23 0
27 13500028 46800 35407309 10.687421182002778 12.708791038874073 763.1465827531953 683.2034582495465 3320 1380 4617 46737 63 106 63 3179 3101 3019 2941 2858 2789 2728 2685 2633 2573 2490 2382 2271 2121 1924 1199 1064 877 685 506 328 204 118 66 36 20 12 8 5 4 38307 7835 489 1580 38305 859 7834 4125 46736 879 570 396 5809 4321 1035 453 8.865308956260124 33.674322012054446 7.570048309178744 34.4746213453928 1.4525386313465785 3.9845174978846845 1.3195943882897478E7 149639.8327661611 1.3213235971014492E7 149564.460747288 1.3232358390728477E7 139368.98755527797 7190.720601851852 43039.93562079981 4174.343961352657 27312.86383668605 139.83832335329342 794.2350404012641 3127 26619 2658 841 248 110 30 0
28 14000016 47238 35679984 10.58984242629617 12.62422766727486 761.359636394674 681.0311817930425 3330 1369 4629 47122 116 123 116 3177 3102 3022 2932 2849 2780 2713 2665 2604 2535 2457 2356 2224 2070 1888 1173 1027 839 666 491 323 206 123 66 37 21 13 9 6 5 38419 8161 419 1520 38419 845 8161 4091 47123 883 618 378 5867 4396 1051 420 8.739535941765242 33.29283519529719 7.764985727878211 39.20277131507557 1.5666666666666667 6.1040579788796085 1.369667526910828E7 149814.0101879383 1.3718378366317792E7 147442.23597600905 1.3756363469047619E7 144634.05443204715 6971.356005459508 41595.87194224146 4766.1094196003805 43276.271594861726 133.48936170212767 664.6234216104572 3121 27694 2772 937 249 166 32 0
29 14500004 51358 39135894 9.738902631425177 12.077071310076906 766.8505339472911 685.2099186846744 3322 1727 5044 51288 70 95 70 3178 3103 3012 2914 2821 2744 2675 2622 2555 2484 2409 2323 2208 2060 1869 1400 1201 970 713 503 326 203 120 65 36 20 12 8 5 4 42831 7981 381 1968 42831 852 7981 4528 51289 1260 588 396 6209 4789 1022 398 8.943620797661307 38.1369097866731 7.809197651663405 33.67257735537071 1.3718592964824121 3.65641172923241 1.4194168596575486E7 148158.29212457192 1.4205822760273973E7 152254.58701406306 1.4220686366834171E7 141194.23825928805 7215.068072666528 45135.30541411957 4464.489236790607 29130.481149157302 119.46511627906976 419.0470640160424 3463 31062 2756 1288 661 150 38 0
30 15000002 51033 38861350 9.802411291903548 12.127697346683677 766.8358064643435 684.5484488559235 3185 1545 4723 50970 63 102 63 3054 2993 2901 2812 2726 2655 2587 2533 2480 2425 2349 2257 2149 2023 1840 1297 1122 910 695 489 319 205 121 66 36 20 12 8 5 4 42252 8192 424 1744 42252 812 8192 4211 50971 741 549 445 5838 4465 972 401 9.462933930571108 39.263599365855065 8.427983539094651 35.33729304623362 1.4688279301745637 3.4816942016374313 1.4686984968645018E7 145000.09498819456 1.4714874143004116E7 150673.66382377595 1.4766974039900249E7 148987.73830628963 7578.697424412094 46342.9242668636 5146.227366255144 32804.11495626404 126.14634146341463 409.36456559034957 2913 30242 2592 1853 510 222 35 0
31 15500030 47928 36935117 10.435523926790074 12.564363168146071 774.6511115771812 681.1940324741224 3125 1480 4557 47928 0 113 0 3020 2950 2882 2796 2711 2645 2589 2544 2487 2435 2357 2282 2172 2010 1838 1259 1103 898 682 488 320 203 118 67 36 20 12 8 5 4 38548 8868 399 1669 38546 832 8868 4086 47927 753 507 285 5672 4253 1045 374 9.063719727251351 39.29567121997361 8.486124401913875 42.07647400949574 1.3689839572192513 1.981195015600325 1.5193738821537739E7 148454.25553210123 1.5220290080382776E7 148999.9608211984 1.5238180379679145E7 144434.2973385262 7334.491298212606 46914.209175998694 5472.782775119617 38655.56206701367 170.73863636363637 745.1426038014469 3048 28212 2493 1169 447 201 30 0
32 16000026 47969 38334862 10.426173447046311 12.692509512916324 805.0064047374058 676.9132284471381 3161 1351 4432 47909 60 113 60 3028 2963 2889 2805 2718 2661 2603 2551 2493 2422 2345 2256 2150 1989 1822 1195 1054 863 674 484 326 203 120 67 37 21 13 9 6 5 38003 9388 405 1474 38003 809 9388 3912 47910 790 504 401 5597 4154 997 446 9.148531535869042 41.41848442652941 9.416248746238717 45.96310281586073 1.295964125560538 3.034554362566635 1.5696021335580165E7 153072.7925870481 1.5711134519558676E7 152458.26729135896 1.5754678147982063E7 141825.13080641895 7686.91839191141 55244.28940230147 6407.791374122367 46830.96402147346 79.078125 242.45687975734296 3035 28346 2573 953 253 58 24 0
33 16500113 46545 36032986 10.749967757190147 13.232792153821297 782.298907969866 680.3779076345697 3200 1315 4436 46424 121 131 121 3082 3023 2943 2846 2754 2695 2629 2583 2518 2460 2389 2292 2167 2001 1813 1173 1036 877 680 485 327 205 120 66 36 21 13 9 6 5 36927 8874 492 1432 36927 812 8874 3917 46425 783 586 460 5626 4165 954 507 8.866026410564226 30.34039775438611 9.30188679245283 41.03254575724927 1.467455621301775 5.45991308425088 1.6193762164465787E7 150170.9854249454 1.6205987229559748E7 152125.57995214933 1.6255726524654832E7 153647.74050060363 7270.161824729892 38499.49307789938 5989.0041928721175 36429.632850491274 202.73469387755102 1638.1326274456658 2983 26850 2653 673 209 52 19 0
34 17000029 48017 38313055 10.415270833333333 12.898246004786852 810.8229953653736 676.7379820596268 3316 1348 4585 47922 95 99 95 3162 3107 3026 2932 2838 2762 2692 2639 2578 2503 2426 2337 2225 2059 1876 1193 1043 872 679 486 316 200 117 65 36 20 12 8 5 4 38007 9018 798 1449 38007 831 9017 4055 47923 817 487 417 6009 4210 1008 791 9.027790973871735 36.40391968141647 8.946428571428571 35.804182494884365 1.2541087231352719 3.679649848674403 1.669603509311164E7 151631.30862298683 1.669971383234127E7 146452.6248783135 1.6787966664981037E7 145532.44971861478 7580.868408551069 47437.33351285397 6329.994047619048 38023.06627711773 106.8012048192771 436.7167136162838 3361 27607 2646 1285 271 81 20 0
35 17500009 45445 34575431 11.006097426753836 13.276146651468194 775.4443248334791 680.1315095163978 3443 1431 4835 45388 57 99 57 3292 3209 3119 3009 2911 2842 2766 2702 2634 2561 2485 2390 2267 2100 1902 1243 1083 878 675 470 309 200 120 65 36 21 13 9 6 5 36257 8103 929 1580 36255 843 8103 4325 45387 891 631 326 6359 4396 1008 955 8.247725204731575 28.913357753759875 8.038690476190476 38.395692032657344 1.1361256544502618 2.0135665526076125 1.7198079590764333E7 152085.80066663 1.720708675892857E7 153227.67687105873 1.723545837905759E7 143029.8918678937 6762.951308304892 37207.115288074514 4794.185515873016 31635.560212838947 108.3 335.67942100195916 3714 25822 2751 1022 401 112 29 0
36 18000005 46580 35694273 10.738440392586389 12.941181351559916 784.2371254064504 678.4639247537013 3402 1376 4773 46549 31 83 31 3270 3183 3101 2988 2889 2816 2750 2692 2628 2567 2487 2401 2295 2140 1954 1216 1064 864 665 473 317 199 119 65 36 21 13 9 6 5 37445 7871 1150 1559 37445 773 7871 4227 46550 874 571 482 6493 4393 936 1164 8.523787844297747 28.722238647837305 8.409188034188034 37.484697732575675 1.0859106529209621 1.0836967405273272 1.7693852423856135E7 149790.44242525706 1.7713624176282052E7 151607.8935151444 1.771897264862543E7 132037.13168341643 7015.098338265422 36928.18211816955 5198.5940170940175 33848.6968878312 74.39263803680981 171.30556059866984 3831 26747 2718 668 330 172 26 0
37 18500006 45915 35565971 10.895539624779378 13.21532129988698 783.7484795063905 679.0436877720321 3295 1282 4559 45826 89 168 89 3141 3069 2982 2899 2822 2749 2681 2625 2576 2511 2430 2326 2210 2060 1860 1137 1008 836 663 482 321 203 119 65 36 20 12 8 5 4 37331 7752 575 1426 37331 814 7752 4025 45827 858 509 493 5836 4182 1016 638 8.926590148254423 33.219078458035945 7.6299212598425195 37.286201559982665 1.3040752351097178 3.6453259461834815 1.8195084347919654E7 150049.38537580747 1.8207615035433073E7 148864.8671135842 1.822451509247649E7 149618.82063798094 7492.376853180296 43639.35237516223 4143.925196850394 29031.674291204607 107.21296296296296 319.1672396281483 3152 26456 2679 740 228 358 28 0
