%batchNum lastTS numPackets totalBytes avgInterAT stdInterAT avgLength stdLength ipSrc ipDst ipSrcDst ipv4 ipv6 icmp4 icmp6 ipMaskSrc[30] [29] [28] [27] [26] [25] [24] [23] [22] [21] [20] [19] [18] [17] [16] ipMaskDst[30] [29] [28] [27] [26] [25] [24] [23] [22] [21] [20] [19] [18] [17] [16] numTCP numUDP  othersL4 srcPortTCP dstPortTCP srcPortUDP dstPortUDP ipSrcPort ipDstPort tcpSyn tcpFin tcpRes flows flowsTCP flowsUDP flowsOther avgPacketsFlowTCP stdPacketsFlowTCP avgPacketsFlowUDP stdPacketsFlowUDP avgPacketsFlowOther stdPacketsFlowOther avgInterAtFlowTCP stdInterAtFlowTCP avgInterAtFlowUDP stdInterAtFlowUDP avgInterAtFlowOther stdInterAtFlowOther avgLengthFlowTCP stdLengthFlowTCP avgLengthFlowUDP stdLengthFlowUDP avgLengthFlowOther stdLengthFlowOther onePacketFlows httpPackets httpFlows sslPackets sslFlows smtpPackets smtpFlows auxFet
14 7000044 47142 39376676 157.02941613430397 31781.47769668197 843.4100839616176 672.9679843525265 3289 1209 4486 47079 63 110 63 3146 3086 3002 2912 2824 2760 2702 2652 2593 2521 2443 2343 2228 2054 1860 1070 959 803 641 464 314 198 121 65 36 20 12 8 5 4 39944 6485 540 1340 39941 779 6483 3867 47077 840 597 405 5712 4248 948 516 9.403013182674199 41.92754769981816 6.840717299578059 25.42422762270214 1.3817829457364341 3.7002514056637126 6690734.026836158 148645.11504096005 6707207.593881857 151479.9378122543 6744793.680232558 148703.2005281719 8194.137979750412 56755.965168287774 4802.007383966245 31659.265464090262 130.7688172043011 622.308678549359 3057 29124 2804 411 105 57 18 0
15 7500055 47000 38904486 10.64413129550002 13.027974008777546 836.810505033124 670.4254680291112 3379 1269 4608 46850 150 133 150 3237 3164 3081 2998 2913 2850 2780 2724 2663 2598 2502 2403 2288 2125 1940 1112 982 819 650 470 318 197 117 64 35 20 12 8 5 4 39627 6611 479 1371 39627 898 6610 4021 46851 869 511 352 5899 4331 1079 489 9.149619025629185 43.929615626243525 6.126969416126043 23.57587872085814 1.5582822085889572 6.995178006128458 7196275.47956592 150805.4195951652 7210723.545875811 149290.65782181188 7242406.145194274 152892.7913311035 7909.690833525745 59074.32130806925 4291.125115848007 29094.167592315003 89.10396039603961 372.648056827653 3211 28614 2816 267 100 42 16 0
16 8000015 48217 40700527 10.377075377718745 12.862240077996056 852.8059757784017 669.4908527900709 3302 1294 4541 48124 93 136 93 3170 3107 3034 2940 2855 2784 2726 2667 2610 2544 2469 2361 2240 2088 1900 1127 1008 845 666 483 319 204 120 67 36 20 12 8 5 4 40876 6635 477 1432 40876 771 6634 3986 48125 934 580 526 5893 4414 942 537 9.260534662437697 43.637610512042535 7.043524416135881 26.07058033944908 1.314711359404097 4.0361495008604535 7695887.578613503 149663.78098119464 7711702.854564756 149958.0909463893 7766127.82867784 148364.02350807507 8041.780697779792 59402.330967330636 5509.890658174098 33563.09896864383 73.23589743589744 95.27267211158744 3170 29938 2921 329 127 40 13 0
17 8500013 48722 41043506 10.272689921525124 12.829433141776267 850.4759220886863 667.6512297972748 3339 1300 4537 48664 58 124 58 3207 3150 3072 2970 2890 2825 2762 2714 2642 2582 2497 2390 2279 2121 1932 1127 1013 848 674 475 320 204 121 64 35 19 11 7 5 4 42405 5591 544 1439 42405 853 5591 4055 48665 893 581 392 5912 4359 1033 520 9.72814865794907 44.33568947092831 5.412391093901259 19.943094261234585 1.396153846153846 3.8598027052009956 8185444.992429457 149216.03768623376 8214069.955469506 152201.9322930642 8259095.605769231 148039.5340443143 8581.99128240422 59842.04636345241 3498.407550822846 25188.180957729794 128.56363636363636 822.4117895039877 3148 31107 2793 435 135 33 12 0
18 9000011 48473 41356070 10.319794439972757 12.819476107056063 860.5356748996026 668.3363572505527 3262 1283 4510 48443 30 159 30 3133 3072 2994 2898 2811 2750 2681 2633 2570 2522 2438 2342 2224 2072 1888 1107 977 832 671 480 312 197 119 65 36 20 12 8 5 4 42518 5276 490 1357 42516 764 5276 3882 48442 820 577 495 5679 4244 927 508 10.018378887841658 41.963223317755684 5.691477885652643 22.953190958748653 1.3366141732283465 1.9227195306910438 8684927.615692742 150307.05792939005 8711263.306364616 154520.41375495045 8737522.887795275 146304.35988983247 8943.262078717888 56749.04347248256 3650.231930960086 27771.512093919915 128.4368932038835 612.6577625237295 2995 31810 2782 357 107 74 18 0
19 9500017 48489 41240492 10.317040460519529 12.85651471026999 857.7737057759105 669.5424508823614 3279 1255 4479 48427 62 183 62 3145 3085 3010 2928 2846 2785 2722 2666 2601 2542 2465 2361 2241 2089 1911 1100 969 811 642 470 313 200 121 67 37 21 13 9 6 5 42447 5310 487 1421 42447 802 5310 3958 48428 842 524 537 5679 4189 967 523 10.132967295297208 46.85040673382007 5.491209927611169 21.987869175972687 1.3996175908221797 3.058073976148165 9190981.779899737 147574.90141734947 9214247.60910031 149614.4295575408 9249894.261950286 143823.3471873135 9051.992360945333 62839.151185470604 3409.2233712512925 25985.830201548346 112.83111111111111 367.06746579402056 3099 31604 2661 445 111 74 22 0
20 10000007 48465 40596274 10.32415914768856 12.874216978297607 846.6660410018978 673.7593177235905 3431 1284 4670 48339 126 182 126 3240 3164 3079 2988 2905 2848 2785 2729 2664 2602 2518 2418 2300 2137 1948 1113 990 833 655 478 320 205 119 68 37 21 13 9 6 5 41451 6230 476 1389 41451 810 6229 4096 48340 822 616 369 5854 4192 1113 549 9.888120229007633 44.648873967490886 5.59748427672956 22.166587290186126 1.4280510018214936 5.3995209933942885 9694252.979007633 149798.30703566602 9747702.475292003 159107.97675650634 9778663.932604736 147767.98938275577 8625.089694656488 59602.42814014857 3954.904761904762 28229.323492012903 172.34375 1521.0824314917509 3256 31263 2730 252 112 51 20 0
21 10500014 53910 46708480 9.279153058194774 12.323841115001077 873.4065895024215 666.5444392961721 3577 1316 4830 53880 30 227 30 3360 3278 3185 3089 2984 2907 2850 2793 2733 2662 2573 2476 2361 2186 1995 1116 986 836 662 485 323 198 118 66 36 20 12 8 5 4 46020 7103 530 1510 46020 824 7103 4375 53881 931 544 417 6147 4325 1172 650 10.640462427745664 47.99688814575691 6.060580204778157 27.27257808419222 1.2107692307692308 1.608152308133109 1.0191984622658959E7 149251.87842901153 1.0201316877986347E7 153983.41115087268 1.023498868153846E7 140732.33120601677 9541.370173410405 64770.13398095951 4623.4394197952215 35629.99190858936 79.64548494983278 255.30845008004385 3389 35603 2785 441 128 45 19 0
22 11000001 47213 38520056 10.59633805204713 13.117560720425411 824.9046405550678 673.0827695083833 3370 1327 4594 47149 64 126 64 3244 3172 3109 3016 2937 2869 2807 2758 2702 2643 2564 2456 2340 2165 1977 1138 1007 840 671 487 322 198 116 67 36 20 12 8 5 4 39895 6576 552 1485 39893 823 6574 4103 47148 897 527 449 5915 4314 1009 592 9.247797867408437 41.89031585961999 6.517343904856293 30.021102587923853 1.2533783783783783 2.729345035777691 1.0690090751970328E7 150123.46840198402 1.069947307730426E7 143555.68887009769 1.0727337837837838E7 148904.3867105849 7832.664038952005 55869.46474580792 4680.073339940535 38856.01135930208 82.97938144329896 222.92015814460677 3251 30018 2785 467 136 68 20 0
23 11500005 49545 41641999 10.0959880469239 12.903417876860384 846.3891056910569 670.471676511443 3324 1271 4532 49545 0 124 0 3211 3151 3079 2990 2915 2849 2787 2726 2655 2597 2523 2426 2286 2117 1910 1108 993 843 667 485 324 203 117 64 34 19 11 7 4 3 41033 7932 456 1489 41033 788 7931 4037 49545 834 578 444 5728 4271 973 484 9.607351908218217 45.02189950747373 8.152106885919835 49.893123183532964 1.1983471074380165 0.9822810356806504 1.1195840814563334E7 151267.5476738411 1.1213784632065777E7 147311.85606713567 1.123692688429752E7 147026.43734711639 8211.799812690237 60526.66699300706 6736.2250770811925 65434.1834591765 77.0 172.3934743544546 3119 32416 2717 502 121 59 18 0
24 12000019 49583 41602493 10.087961748744124 12.72877955813054 845.9656350400586 671.7712363484427 3252 1271 4477 49520 63 118 63 3137 3079 3009 2905 2825 2756 2693 2640 2587 2520 2454 2365 2246 2090 1914 1109 977 821 648 476 325 210 124 67 36 20 12 8 5 4 41767 7147 488 1378 41767 802 7147 3906 49521 802 551 418 5660 4216 960 484 9.90678368121442 45.41854689746293 7.444791666666666 33.99977021981178 1.3822314049586777 3.8979757408215177 1.1696877700189753E7 152691.0866270604 1.1710015564583333E7 155842.2844415983 1.1749520853305785E7 142124.33793876774 8601.695920303606 60532.30487300461 5536.470833333334 43949.009056957606 129.97752808988764 664.9712125221257 3139 31705 2723 312 101 67 20 0
25 12500052 49357 40332505 10.135004762966416 12.718701911010458 824.3661039120304 674.5392426830853 3351 1190 4492 49233 124 112 124 3199 3127 3045 2949 2862 2807 2752 2702 2636 2579 2503 2389 2283 2104 1910 1073 964 813 654 476 318 200 117 66 36 20 12 8 5 4 41500 7186 435 1343 41500 819 7186 3958 49234 867 543 701 5697 4216 1043 438 9.843453510436433 43.1921290224002 6.88974113135187 27.81782263212435 1.5319634703196348 6.007985553491195 1.2195806770635674E7 148906.94061455998 1.2218977773729626E7 149872.7748291096 1.2236017520547945E7 144972.77925374403 8347.092741935483 57347.73918687488 4909.315436241611 34555.817353651284 115.72131147540983 336.5347682977556 3060 31342 2788 370 107 68 19 0
26 13000038 49635 41947239 10.07706880567536 12.664578613325503 852.9768595713531 672.0175885272099 3314 1251 4501 49542 93 124 93 3190 3118 3042 2956 2874 2815 2751 2700 2647 2576 2499 2402 2285 2112 1912 1106 993 820 654 479 318 203 121 66 36 20 12 8 5 4 41690 7269 459 1378 41688 817 7268 3946 49541 798 601 440 5706 4207 1004 495 9.909674352270025 46.88094657629801 7.24003984063745 28.653375652006172 1.3656565656565656 4.203413716098722 1.2692741839315427E7 150458.20856742893 1.2718525513944224E7 155177.71099438597 1.2757719527272727E7 144977.1328333325 8693.553019495957 63895.113808964175 5344.890438247012 36580.99253491683 91.29608938547486 227.22050176993494 3102 31566 2770 490 113 63 21 0
27 13500011 48078 40318648 10.404290738081862 13.02098296832263 844.0755961228463 672.1116238383102 3292 1206 4397 48046 32 147 32 3161 3097 3029 2936 2859 2791 2730 2678 2625 2559 2485 2389 2274 2100 1904 1072 956 813 653 485 332 204 124 66 36 20 12 8 5 4 41167 6318 414 1399 41167 837 6318 3917 48047 753 537 399 5478 4015 1025 438 10.253300124533002 52.35916530828983 6.16390243902439 22.82833070828503 1.3538812785388128 2.379516853611465 1.3191840311830634E7 150712.30785375155 1.3207590206829268E7 149274.1249159003 1.3256055579908676E7 150431.71140561547 8992.036861768369 70528.19870565785 4081.9463414634147 27985.484071847135 162.11167512690355 833.7687143540065 2933 30076 2533 943 92 65 17 0
28 14000009 48683 40634579 10.274189902808885 12.917968829184792 840.0150494067061 673.4616443649388 3342 1209 4447 48653 30 124 30 3207 3149 3080 2988 2906 2839 2779 2724 2661 2592 2508 2401 2287 2118 1924 1067 939 795 628 460 306 196 115 64 35 20 12 8 5 4 40962 7167 400 1376 40962 845 7167 3941 48654 748 512 458 5602 4151 1009 442 9.867983618405203 46.76093111124659 7.103072348860258 28.174013288436687 1.253393665158371 1.7841686911702144 1.3697515089857865E7 153175.29593138795 1.3717189825569872E7 153135.81085999534 1.3739633085972851E7 140216.66642457922 8515.014695254156 62826.67640685737 5210.685827552032 35279.46239737182 154.31372549019608 1193.0038788293862 3143 30186 2714 310 79 53 18 0
29 14500049 51420 44630201 9.728793774319065 12.669416897143241 874.4579137113524 668.0274541760219 3376 1227 4502 51358 62 182 62 3250 3193 3123 3026 2942 2888 2830 2783 2718 2651 2572 2462 2344 2181 1987 1075 949 802 641 464 307 199 119 66 35 20 12 8 5 4 44058 6681 437 1384 44058 861 6679 3993 51359 840 503 391 5669 4111 1062 496 10.717100462174653 49.9195899274614 6.290960451977401 24.029054917453344 1.372983870967742 2.9973106224984316 1.4195554705910971E7 150035.49164292729 1.421802986346516E7 149973.97680872164 1.42630824375E7 143585.91389120935 9685.972512770615 66747.81888709642 4499.182674199624 30498.47583461284 145.29565217391306 1077.2315846448812 3170 33487 2655 220 83 87 18 0
30 15000001 48680 39157148 10.273878020713465 12.80348503333562 811.9603948077801 678.5057145721063 3224 1195 4360 48556 124 131 124 3099 3036 2971 2880 2795 2727 2663 2608 2547 2485 2418 2329 2215 2054 1875 1065 953 805 647 474 317 203 119 65 36 20 12 8 5 4 41355 6592 478 1394 41353 813 6592 3880 48555 817 592 505 5567 4155 964 448 9.953068592057761 42.19708785955157 6.838174273858921 25.83726601931205 1.6361607142857142 6.18862724219654 1.4697322635619735E7 150109.8975366836 1.4706658884854771E7 150523.81272922756 1.4743099814732144E7 144817.61931377626 8300.5 54401.70548961331 4793.266597510374 32355.987622638055 296.4188481675393 2091.953223176397 2980 30525 2729 322 104 73 22 0
31 15500002 49439 40858636 10.118216034643247 12.571371379613236 832.4469164476499 672.6732877229279 3214 1261 4381 49407 32 180 32 3087 3038 2976 2873 2786 2716 2661 2612 2550 2487 2416 2330 2207 2060 1875 1103 983 843 663 490 336 207 124 68 37 21 13 9 6 5 40890 7894 443 1359 40890 830 7894 3881 49408 809 506 524 5609 4105 1008 496 9.961023142509136 44.096157800480995 7.8313492063492065 34.94631653955163 1.3205645161290323 1.8858556712811365 1.5195538841900121E7 149241.96797251562 1.5212682232142856E7 156067.83524712326 1.5254056675403226E7 143711.43889884694 8469.131303288672 57839.182303084155 6025.127976190476 44834.391427392904 94.66190476190476 238.77319383724398 3085 30676 2637 489 121 82 19 0
32 16000002 49876 41961443 10.029988165205705 12.871943893694967 847.2508328790357 670.7363553471033 3261 1254 4379 49813 63 146 63 3139 3080 3004 2907 2830 2761 2693 2640 2584 2524 2435 2335 2227 2061 1860 1116 996 831 649 484 322 200 116 65 35 20 12 8 5 4 42395 6820 452 1361 42395 835 6820 3882 49814 763 482 307 5507 4037 1029 441 10.501610106514738 45.4524443408366 6.62779397473275 28.121387577099014 1.4988662131519275 3.667594193137087 1.5692341097101808E7 152265.65532024545 1.5712488547133138E7 151542.94572687705 1.5727513265306123E7 149463.53316286244 9247.767649244488 59406.19066274749 4460.625850340136 35317.0204260434 179.3953488372093 1265.2765337967603 2968 32291 2626 477 118 83 19 0
33 16500039 44621 36180584 11.210761125434368 13.562471546809617 816.6693451910705 677.8530983028785 3200 1182 4264 44621 0 120 0 3066 2996 2922 2832 2734 2665 2602 2544 2485 2417 2343 2258 2163 2025 1843 1048 929 776 611 442 299 189 112 64 35 19 11 7 4 3 38320 5744 437 1271 38320 817 5743 3756 44621 789 444 407 5353 3902 1029 422 9.82060481804203 38.75375347638545 5.5821185617103986 22.984297677921933 1.319905213270142 1.8625773306889055 1.6196541930548437E7 153396.3548377953 1.6223195921282798E7 151374.80380894087 1.6253626097156398E7 144041.1949170621 8419.68733982573 50149.779736660574 3205.7249757045674 27199.11044880007 157.96132596685084 681.5755796081841 2894 27888 2516 481 101 113 17 0
34 17000005 50035 41394558 9.997600527883865 12.558604298280022 833.6845709222001 673.5531717195206 3340 1219 4506 49973 62 138 62 3193 3128 3051 2968 2884 2807 2742 2677 2619 2563 2490 2399 2288 2123 1919 1077 959 806 630 463 311 201 119 65 36 20 12 8 5 4 43726 5638 471 1425 43724 862 5637 3981 49972 934 539 437 5874 4347 1065 462 10.058891189325973 43.36246034952165 5.293896713615023 21.406396306172166 1.4523809523809523 3.4487591092941523 1.669463836162871E7 149920.85356475366 1.6724703717370892E7 148955.33785211443 1.6732924045454545E7 143941.7849913262 8833.430510814542 55169.7634821677 2792.286384976526 24768.937694283264 156.8989898989899 670.3003811800356 3189 33228 2858 485 115 55 21 0
35 17500020 47243 38294875 10.591180582030754 13.14168321961487 816.9302856411459 674.8895422782241 3248 1332 4544 47149 94 100 94 3125 3071 3000 2901 2821 2756 2687 2637 2586 2532 2474 2374 2265 2110 1912 1129 1007 845 664 491 328 210 123 67 36 20 12 8 5 4 40643 5988 418 1479 40643 873 5988 3975 47150 971 526 365 5696 4218 1099 379 9.63560929350403 39.780779674160684 5.448589626933576 18.838618303406374 1.6147757255936674 5.228801908003385 1.720029865362731E7 151460.33527559185 1.721293795177434E7 149379.32791493766 1.723559730343008E7 139831.7783993675 8342.688715030821 52082.51393261935 2802.6797088262056 19768.231329352908 156.3109756097561 593.1909164970702 3172 29440 2630 800 139 98 18 0
36 18000023 46321 37068252 10.801460263970794 13.04045489262637 806.5934678068629 676.7152069607253 3154 1301 4345 46228 93 81 93 3031 2972 2900 2814 2731 2657 2598 2553 2504 2451 2377 2291 2180 2038 1858 1113 989 821 651 469 315 206 120 67 37 21 13 9 6 5 39436 6297 414 1364 39436 806 6297 3795 46229 836 522 495 5403 4059 974 370 9.71569352057157 38.446559859316594 6.465092402464066 22.780016639828933 1.5891891891891892 5.097429134748593 1.7693888808080807E7 151599.51471098873 1.770953092094456E7 150168.25925192237 1.775240806756757E7 148218.7988770728 8122.183789110619 49799.106083346705 4185.102669404518 26018.803629570833 150.50617283950618 540.2418411355975 2917 28513 2616 347 106 69 22 0
37 18500008 47493 37551833 10.530506939617952 13.016908322512691 795.1067564420166 680.2774921016694 3260 1217 4402 47461 32 106 32 3135 3064 2990 2899 2822 2757 2708 2658 2600 2541 2462 2365 2250 2096 1902 1072 963 808 637 475 324 204 119 65 35 20 12 8 5 4 41224 5775 356 1368 41223 831 5775 3862 47461 785 457 445 5453 4078 1012 363 10.108876900441393 40.48862602837397 5.706521739130435 22.65879406801255 1.3608815426997245 2.4668602410829465 1.8190217885973517E7 152084.3079234949 1.8208750168972332E7 149636.6869718719 1.8232796829201102E7 145864.90448028984 8393.349766985528 50314.118931048586 3272.6561264822135 26335.520068524263 115.71751412429379 467.76007902067033 3018 30474 2618 354 103 94 24 0
