,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,vnf cpu usage
2765,3064,5,0,2097406836,6251717526,0.040004678416473684,0.03148682935447108,0.0001951600312331028,0.024990000000000002,0.033389999999999996,0.0003862,41.22,2.948,12.548,306753530,4.87
2766,3069,2,0,4469151537,6251717526,0.03635820975345245,0.06525687020791467,0.0007115817556733201,0.024990000000000002,0.033389999999999996,0.0003862,40.18,2.958,10.718,338521756,28.8
2767,3073,2,0,1343811,6251717526,0.03705337853088096,0.016706616540354432,0.0006942927176117158,0.024990000000000002,0.033389999999999996,0.0003862,54.67999999999999,3.156,12.89,309037888,42.14
2768,3078,2,0,1436350449,6251717526,0.02036971048289074,0.03126253209018743,5.875489511033025e-05,0.024990000000000002,0.033389999999999996,0.0003862,50.0,3.1439999999999997,14.722000000000001,309037590,9.582
2769,3084,2,0,400426654,6251717526,0.010287769006577204,0.01079625407350535,0.00017850274489905282,0.024990000000000002,0.033389999999999996,0.0003862,90.34,3.3139999999999996,11.694,426954489,56.44
2770,3089,5,0,6641069,6251717526,0.048266805397703706,0.0002381733443709313,0.0004312662937859183,0.024990000000000002,0.033389999999999996,0.0003862,45.22,3.0,12.134,303449372,17.432000000000002
2771,3094,5,0,38728361,6251717526,0.0481613583300399,0.02181341529892712,0.0007268872348980256,0.024990000000000002,0.033389999999999996,0.0003862,36.86,2.9760000000000004,11.425999999999998,323972039,17.676
2772,3098,4,0,225796510,6251717526,0.0050151256615424186,0.020718523020455584,5.441649201030253e-05,0.024990000000000002,0.033389999999999996,0.0003862,42.82,3.0580000000000003,11.682,323048611,53.90000000000001
2773,3102,5,0,227441259,6251717526,0.03857117235592189,0.06381648753184507,0.0006366034531965788,0.024990000000000002,0.033389999999999996,0.0003862,58.98,3.012,12.28,346658720,59.58
2774,3106,5,0,4820031077,6251717526,0.016587231486555904,0.06131738453489779,0.00025185798558984723,0.024990000000000002,0.033389999999999996,0.0003862,50.3,2.668,9.986,419418385,19.922
2775,3113,5,0,3938694525,6251717526,0.015480706612257825,0.03514004809591946,0.0006370721676640741,0.024990000000000002,0.033389999999999996,0.0003862,52.34,3.216,13.745999999999999,306752972,18.188
2776,3119,2,0,6568414,6251717526,0.023785920470342475,0.06398415660128727,6.16788665002072e-05,0.024990000000000002,0.033389999999999996,0.0003862,44.98,3.022,13.134,395093707,0.2034
2777,3124,2,0,430388230,6251717526,0.022876019902183825,0.05536393100536395,0.0005596198048733312,0.024990000000000002,0.033389999999999996,0.0003862,60.16,3.0540000000000003,13.282,302648840,5.2620000000000005
2778,3128,2,0,35625673,6251717526,0.029990174248823456,0.03380558672485418,0.00023755846688795816,0.024990000000000002,0.033389999999999996,0.0003862,61.31999999999999,3.002,13.378,307498330,0.13083999999999998
2779,3132,2,0,1436302498,6251717526,0.034407519456353126,0.006635945332927799,0.0007685884977443721,0.024990000000000002,0.033389999999999996,0.0003862,61.42,3.3320000000000003,13.404000000000002,310165819,0.10452
2780,3136,5,0,4088903798,6251717526,0.038309935692001806,0.05326011773199756,0.00022067738027708178,0.024990000000000002,0.033389999999999996,0.0003862,53.90000000000001,3.156,12.866,389440731,0.05550000000000002
2781,3141,2,0,1268494,6251717526,0.04018916648429091,0.0588863088000582,0.00014425352889627864,0.024990000000000002,0.033389999999999996,0.0003862,42.28,3.1039999999999996,12.818,297396661,0.396
2782,3149,5,0,318359909,6251717526,0.019604227848137926,0.05636290431642725,0.00021531452740132723,0.024990000000000002,0.033389999999999996,0.0003862,42.68,3.03,11.304,331960959,32.48
2783,3154,2,0,2084360994,6251717526,0.0119616531158758,0.0010799943769339317,0.00053169567386407,0.024990000000000002,0.033389999999999996,0.0003862,64.94,3.0860000000000003,11.925999999999998,306753478,44.92
2784,3159,2,0,1841507,6251717526,0.022597275549564925,0.038648126809948016,0.00014023746185981925,0.024990000000000002,0.033389999999999996,0.0003862,50.4,3.1860000000000004,14.282,305892922,47.08
2785,3164,5,0,4820395564,6251717526,0.012151817000957866,0.0378787972270909,0.0006649238168143546,0.024990000000000002,0.033389999999999996,0.0003862,34.28,2.076,11.072000000000001,379488831,19.996
2786,3170,5,0,351640911,6251717526,0.042824894481627664,0.05552108876070122,0.0002873108280180109,0.024990000000000002,0.033389999999999996,0.0003862,46.48,3.0180000000000002,11.694,486972539,41.84
2787,3176,2,0,63609233,6251717526,0.022048987299048174,0.05702642223883555,0.0007251025952848367,0.024990000000000002,0.033389999999999996,0.0003862,61.24000000000001,3.028,14.086000000000002,360837122,13.77
2788,3182,4,0,487535,6251717526,0.00391543111468496,0.043722335723063326,0.0004905611488940305,0.024990000000000002,0.033389999999999996,0.0003862,45.42,3.036,12.915999999999999,303449036,1.1718
2789,3188,2,0,345288745,6251717526,0.0017805289048196434,0.014631051719754824,0.0007172390202663336,0.024990000000000002,0.033389999999999996,0.0003862,49.08,3.0460000000000003,10.265999999999998,307498111,0.07324
2790,3194,4,0,1338949,6251717526,0.004977019009236112,0.039483505369550524,0.0002739000034126578,0.024990000000000002,0.033389999999999996,0.0003862,47.26000000000001,3.022,12.06,300170051,0.057220000000000014
2791,3199,5,0,317487852,6251717526,0.012849402690247088,0.02150534883198778,0.00043665492725164084,0.024990000000000002,0.033389999999999996,0.0003862,52.64,2.918,11.975999999999999,356398102,44.28
2792,3205,2,0,4820310861,6251717526,0.03262467963309202,0.05623102256876642,0.0006073664582374062,0.024990000000000002,0.033389999999999996,0.0003862,77.14,3.1620000000000004,12.072000000000001,304334220,23.98
2793,3211,2,0,30789459,6251717526,0.030350461629360444,0.03656612866202456,0.00042383609483339247,0.024990000000000002,0.033389999999999996,0.0003862,51.56,3.034,11.425999999999998,299393733,52.84
2794,3219,2,0,765536,6251717526,0.0422232447411162,0.060702344143655364,0.0005083382942251025,0.024990000000000002,0.033389999999999996,0.0003862,51.08000000000001,3.0180000000000002,12.89,295908517,26.76
2795,3225,4,0,336038666,6251717526,0.02256403045062456,0.028203689237427224,0.00017465862386860107,0.024990000000000002,0.033389999999999996,0.0003862,48.14,3.112,14.282,343347049,100.0
2796,3231,4,0,2359709917,6251717526,0.03142555284450708,0.05383587139670048,0.0005078228400327544,0.024990000000000002,0.033389999999999996,0.0003862,43.5,3.04,12.574000000000002,305131489,1.3092
2797,3238,2,0,351626722,6251717526,0.021749363472176646,0.00855878431341029,1.6995621473222066e-05,0.024990000000000002,0.033389999999999996,0.0003862,46.2,3.0180000000000002,12.084000000000001,305131706,4.284000000000002
2798,3245,7,0,6566828,6251717526,0.03966118907461288,0.0570347063490636,0.00012901055372852813,0.024990000000000002,0.033389999999999996,0.0003862,0.12990000000000002,0.07266,2.258,654679729,65.42
2799,3252,2,0,3311456331,6251717526,0.008104445725835597,0.0659252509676391,0.0005314026399889393,0.024990000000000002,0.033389999999999996,0.0003862,43.6,2.96,10.595999999999998,645921135,2.008
2800,3258,2,0,351660497,6251717526,0.012334569520754256,0.02421150078279203,0.00040794181456030976,0.024990000000000002,0.033389999999999996,0.0003862,68.26,3.1,12.94,318478289,0.11062000000000001
2801,3265,4,0,257413113,6251717526,0.03498301496768232,0.004004296922232896,0.0006631482749715277,0.024990000000000002,0.033389999999999996,0.0003862,43.26,2.96,11.402000000000001,338521655,0.3670000000000001
2802,3272,2,0,290868679,6251717526,0.0207905231381633,0.025303014899099217,0.0005155833327135576,0.024990000000000002,0.033389999999999996,0.0003862,51.76,2.2119999999999997,9.51,651785504,54.2
2803,3279,5,0,554448185,6251717526,0.019739588815076783,0.046238442714212326,0.0002895886613707667,0.024990000000000002,0.033389999999999996,0.0003862,55.08,2.246,11.352,523953901,1.3672
2804,3285,4,0,336030353,6251717526,0.007663743621137211,0.04497113374842554,0.0003984145626937377,0.024990000000000002,0.033389999999999996,0.0003862,49.22000000000001,2.228,13.085999999999999,321337729,0.5226
2805,3291,4,0,6570093,6251717526,0.010091801679787448,0.028554209505447282,0.000463635493913204,0.024990000000000002,0.033389999999999996,0.0003862,33.5,2.072,13.72,645921495,11.804
2806,3297,4,0,699687291,6251717526,0.02113369653468259,0.04765142015055811,0.0006009534059348525,0.024990000000000002,0.033389999999999996,0.0003862,39.7,2.0420000000000003,11.425999999999998,645920461,28.8
2807,3304,5,0,257340125,6251717526,0.0028326260862665056,0.05286063139608186,5.195647688446664e-05,0.024990000000000002,0.033389999999999996,0.0003862,37.54,2.128,10.914000000000001,652505207,0.12264
2808,3311,5,0,6568433,6251717526,0.011946124624159508,0.01195752218279429,0.00040938896645619676,0.024990000000000002,0.033389999999999996,0.0003862,36.92,2.094,13.915999999999999,583871003,0.10014
2809,3317,5,0,317371468,6251717526,0.04617622355098888,0.0006907831308626181,0.000428544421324574,0.024990000000000002,0.033389999999999996,0.0003862,42.48,2.13,6.433999999999998,521094826,0.11100000000000004
2810,3324,3,0,2586575798,6251717526,0.046667471208243126,0.0419953349598502,0.00041892832030211957,0.024990000000000002,0.033389999999999996,0.0003862,26.36,2.0420000000000003,10.73,329052269,100.0
2811,3331,5,0,266853480,6251717526,0.02016629773499789,0.028685276552362138,0.00038347942750100654,0.024990000000000002,0.033389999999999996,0.0003862,45.94,3.068,11.682,319297755,3.222
2812,3336,3,0,372640603,6251717526,0.04727211931844665,0.04455000831392837,0.0005172015184612243,0.024990000000000002,0.033389999999999996,0.0003862,29.74,2.062,5.86,494198138,56.84
2813,3343,2,0,32085540,6251717526,0.01958578641708867,0.008480603557484302,0.0006603366374517463,0.024990000000000002,0.033389999999999996,0.0003862,58.1,3.338,15.527999999999999,314233080,0.06732
2814,3354,2,0,1271879,6251717526,0.0138517643972559,0.046694888439094216,0.00012826522057113183,0.024990000000000002,0.033389999999999996,0.0003862,60.06,3.138,12.11,298216835,50.0
2815,3360,4,0,1150457725,6251717526,0.04419607731719294,0.010854111931415148,0.0003798150728321845,0.024990000000000002,0.033389999999999996,0.0003862,46.24,3.1860000000000004,11.694,292999348,0.10968
2816,3367,2,0,1404437,6251717526,0.048259092633130864,0.000695932659395752,0.0002608199577861042,0.024990000000000002,0.033389999999999996,0.0003862,50.58000000000001,3.168,12.94,295908224,0.16194
2817,3373,4,0,2107101500,6251717526,0.042410366782898126,0.04989136802238803,5.309361736183932e-06,0.024990000000000002,0.033389999999999996,0.0003862,48.14,3.192,13.624,313358233,34.08
2818,3378,2,0,7781217,6251717526,0.015324551078276266,0.00042307778610698506,0.0004200773465244238,0.024990000000000002,0.033389999999999996,0.0003862,67.08,2.86,10.998,344128059,8.642000000000001
2819,3384,2,0,711671,6251717526,0.004274800746250324,0.012624997926675834,2.3475435554576504e-05,0.024990000000000002,0.033389999999999996,0.0003862,65.24,3.37,13.232000000000001,343346072,0.08277999999999999
2820,3391,4,0,2596561774,6251717526,0.04955195919160562,0.005939707261859464,0.0003583089517024259,0.024990000000000002,0.033389999999999996,0.0003862,42.62000000000001,3.1,14.038,344998930,9.9
2821,3399,4,0,2544369572,6251717526,0.018092871803126805,0.05247186601616331,0.0005206489042247981,0.024990000000000002,0.033389999999999996,0.0003862,45.6,3.076,11.962,293688961,100.0
2822,3410,5,0,854831238,6251717526,0.049280669376569664,0.048172163057902916,0.00043441015937343885,0.024990000000000002,0.033389999999999996,0.0003862,56.44,3.15,10.01,304334808,0.7682
2823,3416,5,0,4478532734,6251717526,0.027616187641895718,0.029672039131558418,0.0004774432612669169,0.024990000000000002,0.033389999999999996,0.0003862,55.86,3.094,13.282,300975863,22.5
2824,3423,4,0,5116299323,6251717526,0.0005488846245614729,0.021160577039400715,0.00020819372975234117,0.024990000000000002,0.033389999999999996,0.0003862,32.72,1.294,11.815999999999999,647846034,0.18596
2825,3430,4,0,903477,6251717526,0.035648042505066965,0.046391386372016334,0.00022664136685462822,0.024990000000000002,0.033389999999999996,0.0003862,44.54,3.1060000000000003,11.572,301780722,0.2572
2826,3437,3,0,1302354,6251717526,0.04864778541858277,0.03943031480921532,0.00043545811656301917,0.024990000000000002,0.033389999999999996,0.0003862,31.24,2.844,11.328,306751947,2.246
2827,3445,2,0,988512,6251717526,0.005136535180775057,0.04910056154826724,0.0006266043383455987,0.024990000000000002,0.033389999999999996,0.0003862,46.04,3.06,11.804,311689375,10.022
2828,3452,4,0,1436351105,6251717526,0.0258196526012509,0.000487862876303075,0.00033497414889767813,0.024990000000000002,0.033389999999999996,0.0003862,47.56,3.036,13.868,300974513,60.84
2829,3464,4,0,82738034,6251717526,0.037495447283116025,0.05179436417048016,0.00072629794662716,0.024990000000000002,0.033389999999999996,0.0003862,49.32,3.11,12.097999999999999,305892301,1.3428
2830,3470,3,0,487397,6251717526,0.023997821254696936,0.0039833593735668455,0.0005846153371751702,0.024990000000000002,0.033389999999999996,0.0003862,33.1,2.886,14.332,331961296,0.12512
2831,3477,2,0,662205,6251717526,0.009056831028643306,0.019038306031923743,0.0007521947701621783,0.024990000000000002,0.033389999999999996,0.0003862,88.86,3.082,11.267999999999999,294445036,0.2784
2832,3486,2,0,1093967,6251717526,0.027096878555723354,0.04256569995677677,0.0006481561534916199,0.024990000000000002,0.033389999999999996,0.0003862,51.08000000000001,3.216,13.745999999999999,298218090,0.09804
2833,3494,5,0,7111391,6251717526,0.01627970994780599,0.01881645671917689,0.0007570688279307333,0.024990000000000002,0.033389999999999996,0.0003862,51.56,3.222,11.425999999999998,303448041,20.16
2834,3500,2,0,257500737,6251717526,0.024461082266527642,0.05113919096070645,2.0480423570855376e-05,0.024990000000000002,0.033389999999999996,0.0003862,73.24000000000002,2.9960000000000004,13.208,322186222,0.12894
2835,3507,2,0,4802146191,6251717526,0.0012041072754573818,0.06279063728501164,0.00018163930020119812,0.024990000000000002,0.033389999999999996,0.0003862,62.2,3.2539999999999996,12.315999999999999,322187502,32.82
2836,3514,2,0,705785,6251717526,0.03570115118040235,0.00575096292632729,0.0004967983890984253,0.024990000000000002,0.033389999999999996,0.0003862,52.64,3.088,11.132,295908193,11.854
2837,3521,2,0,16987036,6251717526,0.03874792033495621,0.05341318111671908,0.0005175620450118779,0.024990000000000002,0.033389999999999996,0.0003862,51.76,2.906,11.425999999999998,295201865,0.08374
2838,3528,2,0,766873417,6251717526,0.002064702251572711,0.022539119982975038,0.0006325177341545441,0.024990000000000002,0.033389999999999996,0.0003862,75.88000000000002,3.042,11.78,302647980,52.84
2839,3535,5,0,2441174400,6251717526,0.029710355289720675,0.02695329244704564,0.00037043573211206624,0.024990000000000002,0.033389999999999996,0.0003862,37.4,2.9419999999999997,11.572,346656544,22.08
2840,3544,2,0,4820110438,6251717526,0.002469591268353757,0.04333807471302484,3.208419145455886e-05,0.024990000000000002,0.033389999999999996,0.0003862,52.14,3.1319999999999997,10.132,333890804,0.5112
2841,3552,5,0,1326696,6251717526,0.03555883844568537,0.04163129012134074,0.0003197550045463565,0.024990000000000002,0.033389999999999996,0.0003862,57.52,3.116,10.18,296634743,23.34
2842,3559,5,0,1697416,6251717526,0.018759007060335574,0.06260233775506054,0.0007567342746607989,0.024990000000000002,0.033389999999999996,0.0003862,52.24,3.3320000000000003,12.866,312498166,0.1587
2843,3566,2,0,16914035,6251717526,0.03946416770203462,0.007927513702348902,0.0007051221702957596,0.024990000000000002,0.033389999999999996,0.0003862,70.89999999999998,3.0180000000000002,15.04,323971474,7.3
2844,3572,2,0,902626,6251717526,0.04975561085590028,0.03450581432850631,0.0003264598868572847,0.024990000000000002,0.033389999999999996,0.0003862,74.9,3.068,12.524000000000001,344998672,17.798
2845,3579,4,0,2197473448,6251717526,0.011824052295432966,0.039042741723748255,2.2870426965269383e-05,0.024990000000000002,0.033389999999999996,0.0003862,36.38,1.9469999999999998,5.712000000000001,-1400587744,19.434
2846,3585,2,0,930379943,6251717526,0.024431106479210842,0.04334570832767634,5.4108255356330215e-05,0.024990000000000002,0.033389999999999996,0.0003862,54.50000000000001,3.24,13.255999999999998,323970570,8.35
2847,3592,5,0,1806764560,6251717526,0.023995524458679682,0.028900568525185407,0.0004199731319196556,0.024990000000000002,0.033389999999999996,0.0003862,52.14,2.978,12.94,305131732,0.13104000000000002
2848,3604,2,0,227445777,6251717526,0.0034930416372003638,0.0605698904233098,0.00021732666485000803,0.024990000000000002,0.033389999999999996,0.0003862,74.22,3.0860000000000003,13.11,292354108,0.18826
2849,3611,2,0,294772485,6251717526,0.04123073840541047,0.028537365526410008,0.0005616244265513632,0.024990000000000002,0.033389999999999996,0.0003862,70.8,3.234,13.696,309036185,0.05874
2850,3618,2,0,294994017,6251717526,0.004955879485196422,0.0434360963154562,0.00031032047805117996,0.024990000000000002,0.033389999999999996,0.0003862,64.25999999999999,3.18,13.964,322185939,0.14458
2851,3624,2,0,182164156,6251717526,0.03533070478938749,0.03107759338870905,0.00011818934170407273,0.024990000000000002,0.033389999999999996,0.0003862,42.04,2.9960000000000004,13.794,305131411,12.122
2852,3631,2,0,854812624,6251717526,0.0013677971773380575,0.029977602505506882,0.0003523863168089111,0.024990000000000002,0.033389999999999996,0.0003862,56.24,3.248,14.916,310164979,27.64
2853,3642,5,0,711994,6251717526,0.010571443493223585,0.05946296771948303,0.00036799792434799144,0.024990000000000002,0.033389999999999996,0.0003862,58.5,3.138,11.425999999999998,302647560,43.7
2854,3650,4,0,351652783,6251717526,0.03521341442293334,0.031449652262804134,0.00011734360563415871,0.024990000000000002,0.033389999999999996,0.0003862,35.26000000000001,3.03,10.046,302648273,0.2934
2855,3660,5,0,1119618555,6251717526,0.01061403074139868,0.031496266428412474,0.00038726073300072994,0.024990000000000002,0.033389999999999996,0.0003862,43.7,3.03,13.208,383943229,0.10834
2856,3665,2,0,1273532,6251717526,0.024139625104997488,0.01694841502079176,0.0002193705136500529,0.024990000000000002,0.033389999999999996,0.0003862,68.66,3.092,13.94,303447094,19.702
2857,3671,2,0,257409410,6251717526,0.0030333089748476785,0.014052253961671495,0.0007416408845962397,0.024990000000000002,0.033389999999999996,0.0003862,64.25999999999999,3.156,12.11,343346466,68.36
2858,3678,4,0,766861936,6251717526,0.019920201708397558,0.035093960887634015,0.00018211205124331247,0.024990000000000002,0.033389999999999996,0.0003862,45.66,3.0980000000000003,11.634,305130768,12.315999999999999
2859,3685,3,0,3375741953,6251717526,0.022607844058443988,0.0573157351799789,0.0006195553705158817,0.024990000000000002,0.033389999999999996,0.0003862,28.72,2.9960000000000004,11.744000000000002,331959836,34.760000000000005
2860,3692,2,0,927860065,6251717526,0.03355719572252612,0.03070380320497345,0.00014152403808582868,0.024990000000000002,0.033389999999999996,0.0003862,45.8,2.8960000000000004,13.354000000000001,336756074,14.916
2861,3699,5,0,3539547346,6251717526,0.013741959868841356,0.04897604814711074,0.0006327701333915339,0.024990000000000002,0.033389999999999996,0.0003862,49.32,3.088,13.11,409017711,26.76
2862,3706,6,0,3631104815,6251717526,0.018223568242662767,0.024744275079417274,0.0005850223428789811,0.024990000000000002,0.033389999999999996,0.0003862,19.874000000000002,2.8280000000000003,8.544,318477239,8.704
2863,3714,2,0,3992005142,6251717526,0.013831704748844828,0.03486476356740912,0.00022394756451099803,0.024990000000000002,0.033389999999999996,0.0003862,42.82,2.838,13.892000000000001,313357094,6.006
2864,3720,2,0,318359914,6251717526,0.01466645744604527,0.027879632699686456,0.0005702798787972814,0.024990000000000002,0.033389999999999996,0.0003862,82.92,3.156,11.462,297395734,4.09
2865,3726,5,0,2113621362,6251717526,0.03311448030415611,0.00920938212554623,0.0005388091038935804,0.024990000000000002,0.033389999999999996,0.0003862,49.76,3.1,12.255999999999998,386901977,13.404000000000002
2866,3733,5,0,3822359761,6251717526,0.012827146342226614,0.047382311613425696,0.0002489953642519319,0.024990000000000002,0.033389999999999996,0.0003862,46.28,3.0460000000000003,14.014000000000001,307496155,36.82
2867,3739,5,0,6568265,6251717526,0.013544310556426364,0.06628611338184134,0.0002463920222976328,0.024990000000000002,0.033389999999999996,0.0003862,55.86,2.988,14.526,300974998,0.10968
2868,3747,2,0,257347033,6251717526,0.015068446123987743,0.048576347221312224,0.00023419733962690704,0.024990000000000002,0.033389999999999996,0.0003862,45.66,3.034,13.99,297396084,0.1522
2869,3755,4,0,1436373187,6251717526,0.036675542506331885,0.007723983268525548,0.0005970662827899967,0.024990000000000002,0.033389999999999996,0.0003862,47.08,3.042,14.184000000000001,320218942,28.660000000000004
2870,3763,2,0,257330792,6251717526,0.014427544820416641,0.06027563335092015,7.822589790698912e-05,0.024990000000000002,0.033389999999999996,0.0003862,52.64,2.972,9.79,416943261,60.44000000000001
2871,3770,2,0,930494415,6251717526,0.04038332149945033,0.05948459015085063,0.00027744083438299656,0.024990000000000002,0.033389999999999996,0.0003862,53.22,3.1319999999999997,14.282,301779886,21.7
2872,3776,2,0,4478747449,6251717526,0.04782955890651743,0.02727088957317629,0.0005363824180469552,0.024990000000000002,0.033389999999999996,0.0003862,56.84,3.068,8.692,295201382,0.2964
2873,3782,2,0,1093077,6251717526,0.0426939268337709,0.052637876311927706,0.00043006781131449835,0.024990000000000002,0.033389999999999996,0.0003862,65.82000000000001,3.272,11.267999999999999,299392789,0.12054000000000001
2874,3789,2,0,1436314898,6251717526,0.01207718363672423,0.04840472480377864,0.00016420739838401768,0.024990000000000002,0.033389999999999996,0.0003862,47.5,3.082,12.255999999999998,308282272,35.06
2875,3796,4,0,1270415,6251717526,0.028262748076470556,0.02224493068058284,0.00012617204963400472,0.024990000000000002,0.033389999999999996,0.0003862,40.04,3.04,12.17,399150466,33.06
2876,3804,4,0,16918726,6251717526,0.0004202269857925985,0.03841669763796031,0.0006871396214703713,0.024990000000000002,0.033389999999999996,0.0003862,45.46,2.264,14.306,333891106,40.68
2877,3812,3,0,1436371715,6251717526,0.034235710161848884,0.03585320265455643,0.0001239654929873965,0.024990000000000002,0.033389999999999996,0.0003862,34.48,2.02,11.548,652504519,30.520000000000003
2878,3820,5,0,5773935,6251717526,0.030053922440720682,0.001605716987189598,0.0004124601498216264,0.024990000000000002,0.033389999999999996,0.0003862,38.08000000000001,2.164,10.168,653247047,0.1358
2879,3826,3,0,317495521,6251717526,0.00043917105789871,0.05205699569790583,0.0002119507546617777,0.024990000000000002,0.033389999999999996,0.0003862,38.38,2.792,9.632,498419620,2.0180000000000002
2880,3833,5,0,2207100783,6251717526,0.047854303790821895,0.04161551693925344,0.0006369847915146241,0.024990000000000002,0.033389999999999996,0.0003862,40.86,2.094,12.06,645920138,0.4608
2881,3840,5,0,369905726,6251717526,0.03503566381756928,0.04949703689571745,0.0005777921860440624,0.024990000000000002,0.033389999999999996,0.0003862,32.56,1.1718,10.314,652504496,21.36
2882,3846,5,0,257334322,6251717526,0.0015694243834646435,0.02305760042457848,0.0006769812141027777,0.024990000000000002,0.033389999999999996,0.0003862,49.6,3.04,16.796,295201492,43.46
2883,3852,2,0,354574232,6251717526,0.04225216794471046,0.0012638940310648321,0.0007021775979549666,0.024990000000000002,0.033389999999999996,0.0003862,55.28,2.984,13.232000000000001,298215939,32.76
2884,3859,5,0,227414872,6251717526,0.0012861334090589688,0.038100608061921996,0.00020679381745788557,0.024990000000000002,0.033389999999999996,0.0003862,53.32,3.168,13.672,323048225,0.14306
2885,3866,2,0,602945,6251717526,0.0033769189273697175,0.022584559355712783,0.00024614780364561967,0.024990000000000002,0.033389999999999996,0.0003862,84.96000000000002,3.074,9.814,305891714,5.152
2886,3872,2,0,2433297201,6251717526,0.007493605111449212,0.0132884128451698,0.0003774091445922172,0.024990000000000002,0.033389999999999996,0.0003862,44.38,3.042,13.208,351600603,28.660000000000004
2887,3879,2,0,1436506108,6251717526,0.026489382730749255,0.04690795468750298,0.00023208391838172343,0.024990000000000002,0.033389999999999996,0.0003862,59.48,2.884,10.546,344997442,87.7
2888,3892,5,0,3829903,6251717526,0.04908182151880615,0.030930827136683294,0.00025223149801067724,0.024990000000000002,0.033389999999999996,0.0003862,48.04,3.138,13.745999999999999,320218067,4.12
2889,3897,5,0,609946151,6251717526,0.0044969460458354465,0.04291215552594287,0.0007404970547427137,0.024990000000000002,0.033389999999999996,0.0003862,40.78,3.1620000000000004,13.208,343345765,9.656
2890,3910,3,0,4055654294,6251717526,0.027622311125033744,0.030474286227659717,0.00013044306235613696,0.024990000000000002,0.033389999999999996,0.0003862,38.28,3.1060000000000003,11.902000000000001,305891205,8.57
2891,3916,2,0,422090,6251717526,0.01910275298720831,0.041846141932812206,0.0005996142632700396,0.024990000000000002,0.033389999999999996,0.0003862,56.94000000000001,2.966,11.73,305891338,59.96
2892,3922,5,0,705691,6251717526,0.020852954652880003,0.03758457444524489,0.0005805671008559425,0.024990000000000002,0.033389999999999996,0.0003862,50.4,3.06,13.232000000000001,292998505,0.12036
2893,3928,5,0,1324950,6251717526,0.04587490565341718,0.029276223152569177,1.7143481546143965e-05,0.024990000000000002,0.033389999999999996,0.0003862,57.52,3.082,13.868,296633678,35.2
2894,3936,5,0,1094282,6251717526,0.005231412609333891,0.04045789731503212,0.0006509501606858482,0.024990000000000002,0.033389999999999996,0.0003862,45.36,3.1060000000000003,10.888,313356550,8.448
2895,3942,2,0,38672717,6251717526,0.03429186116294214,0.04530753145938306,0.0002947213892537413,0.024990000000000002,0.033389999999999996,0.0003862,57.22000000000001,3.0060000000000002,12.646,295907111,2.252
2896,3947,5,0,4819999495,6251717526,0.013090902462356896,0.0313814070782251,0.00023069273389464062,0.024990000000000002,0.033389999999999996,0.0003862,43.26,3.0180000000000002,13.062,342559011,13.574000000000002
2897,3956,4,0,5377942635,6251717526,0.028844933856523626,0.03503758396441946,0.00035632616474416163,0.024990000000000002,0.033389999999999996,0.0003862,41.66,3.016,11.438,319296772,22.04000000000001
2898,3962,2,0,1094189,6251717526,0.04004264943664447,0.030578785410422738,0.0005708733745092916,0.024990000000000002,0.033389999999999996,0.0003862,67.17999999999999,3.034,13.818,318475611,7.056
2899,3969,5,0,3582580727,6251717526,0.023292030780896384,0.05745004526137636,0.0005352345264140315,0.024990000000000002,0.033389999999999996,0.0003862,55.17999999999999,3.06,11.78,300973291,2.218
2900,3975,5,0,351653579,6251717526,0.037334126079001086,0.007187155144969953,0.000335167820965694,0.024990000000000002,0.033389999999999996,0.0003862,42.04,2.2880000000000003,9.656,385806920,4.498
2901,3979,5,0,1270363,6251717526,0.03775363246131673,0.008584546776317257,0.00023301677485312666,0.024990000000000002,0.033389999999999996,0.0003862,54.67999999999999,3.082,12.866,325767442,8.264000000000001
2902,3986,2,0,16914012,6251717526,0.011967996641639623,0.048632252144438434,0.00016459607998802633,0.024990000000000002,0.033389999999999996,0.0003862,41.8,3.11,13.11,304333219,12.768
2903,3990,4,0,484490507,6251717526,0.023322740254172195,0.028162425043945744,8.451419873185405e-05,0.024990000000000002,0.033389999999999996,0.0003862,42.38,3.042,12.06,383084774,12.292
2904,3995,4,0,1093463,6251717526,0.03238970999044732,0.006774979047760246,0.000653332227595315,0.024990000000000002,0.033389999999999996,0.0003862,49.8,3.156,13.427999999999999,321336604,25.24
2905,4001,2,0,501437816,6251717526,0.027952129763997895,0.003858505929922025,0.0005376744211479577,0.024990000000000002,0.033389999999999996,0.0003862,52.64,3.002,11.425999999999998,404508678,0.13618
2906,4010,2,0,3813419499,6251717526,0.04790247395373689,0.022961847263465444,0.0005018434246680505,0.024990000000000002,0.033389999999999996,0.0003862,64.05999999999999,3.272,14.112,311688576,12.72
2907,4017,2,0,294816712,6251717526,0.04206159820178845,0.0370285442249006,0.0006661577229002936,0.024990000000000002,0.033389999999999996,0.0003862,59.28,3.248,12.89,295200927,0.14171999999999998
2908,4024,5,0,1273274,6251717526,0.036621971157108524,0.014747605795166062,0.0007204210639029678,0.024990000000000002,0.033389999999999996,0.0003862,57.82000000000001,3.068,12.866,298215139,30.320000000000004
2909,4031,2,0,6567471,6251717526,0.034387327446085754,0.036636864367711526,0.0005989310954204097,0.024990000000000002,0.033389999999999996,0.0003862,73.34,3.198,13.745999999999999,306751014,19.874000000000002
